tarih,sehir,leg1,leg2,leg3,leg4,leg5,leg6,t6_div,t6_devir,t5_div,t5_devir,t4_div,t4_devir,t3_div,t3_devir
27/01/2024,ISTANBUL,207577,207575,207571,207572,207576,207574,2697.58,,876.87,,211.38,,89.9,
28/01/2024,ADANA,207600,207587,207598,207597,207588,207601,666.4,,248.85,,102.78,,9.9,
28/01/2024,IZMIR,207590,207589,207593,207592,207586,207594,168.92,,108.35,,,,,
28/01/2024,IZMIR,207592,207586,207594,207591,207599,207585,162.46,,31.85,,5.96,,6.2,
29/01/2024,BURSA,207618,207605,207616,207604,207609,207612,14009.92,,1639.67,,,,,
29/01/2024,BURSA,207604,207609,207612,207606,207617,207619,1048.48,,132.2,,32.66,,20.05,
29/01/2024,SANLIURFA,207608,207610,207602,207615,207603,207614,12171.9,,4291.5,,,,,
29/01/2024,SANLIURFA,207615,207603,207614,207607,207611,207613,28031.56,,4367.42,,2491.91,,513.25,
30/01/2024,ADANA,207633,207623,207632,207631,207634,207622,15441.48,,1761.57,,1628.66,,414.85,
30/01/2024,ANTALYA,207620,207629,207628,207624,207626,207627,74115.74,,5638.75,,406.31,,162.65,
31/01/2024,ISTANBUL,207638,207643,207640,207637,207650,207641,322.16,,100.45,,,,,
31/01/2024,ISTANBUL,207637,207650,207641,207648,207639,207645,8117.96,,1946.42,,571.27,,457.9,
31/01/2024,SANLIURFA,207651,207644,207646,207635,207642,207647,8254974.75,,933335.6,,32445.71,,1273.65,
01/02/2024,IZMIR,207661,207666,207663,207665,207662,207664,244828.12,,15545.3,,1586.02,,469.25,
01/02/2024,KOCAELI,207656,207653,207655,207660,207659,207654,884.44,,314.07,,,,,
01/02/2024,KOCAELI,207660,207659,207654,207658,207657,207652,60709.08,,11336.87,,1566.41,,654.85,
02/02/2024,ANTALYA,207677,207669,207682,207671,207670,207680,5065.94,,1916.9,,591.22,,81.7,
02/02/2024,IZMIR,207667,207676,207673,207672,207668,207679,32347.92,,11690.47,,2399.36,,794.75,
03/02/2024,ADANA,207701,207689,207698,207695,207688,207691,1652.48,,277.57,,,,,
03/02/2024,ADANA,207695,207688,207691,207700,207693,207702,7552.7,,5374.35,,395.88,,174.0,
03/02/2024,ISTANBUL,207690,207699,207694,207692,207696,207686,6716.68,,888.75,,101.81,,31.85,
04/02/2024,ADANA,207711,207703,207710,207709,207708,207712,1074.2,,120.75,,46.35,,7.75,
04/02/2024,IZMIR,207717,207714,207716,207706,207705,207713,5042.1,,2518.6,,829.72,,,
05/02/2024,BURSA,207753,207741,207743,207736,207745,207751,6986.12,,759.17,,,,,
05/02/2024,BURSA,207736,207745,207751,207750,207737,207754,41506.92,,4657.12,,1137.22,,217.1,
05/02/2024,SANLIURFA,207734,207749,207735,207748,207742,207746,268011.75,,12932.47,,,,,
05/02/2024,SANLIURFA,207748,207742,207746,207738,207744,207740,66785.7,,7070.52,,1113.0,,149.45,
06/02/2024,ADANA,207761,207772,207773,207770,207763,207774,4277.12,,2691.0,,809.55,,313.05,
06/02/2024,ANTALYA,207769,207759,207768,207766,207760,207767,310.24,,100.0,,41.4,,30.05,
07/02/2024,ISTANBUL,207776,207782,207781,207779,207775,207784,1490.06,,227.82,,39.3,,20.35,
07/02/2024,SANLIURFA,207780,207785,207789,207777,207783,207787,8662.26,,4143.85,,1604.17,,193.7,
08/02/2024,IZMIR,207790,207802,207799,207807,207791,207805,3116.94,,1090.5,,220.31,,37.3,
08/02/2024,KOCAELI,207801,207800,207803,207806,207797,207793,1414.82,,352.05,,70.68,,27.65,
09/02/2024,ANTALYA,207824,207832,207825,207833,207819,207826,545.1,,250.82,,108.37,,8.25,
09/02/2024,IZMIR,207830,207822,207834,207831,207828,207827,1972.78,,551.77,,194.77,,67.6,
10/02/2024,ADANA,207851,207852,207855,207853,207841,207856,20064.18,,5954.2,,,,,
10/02/2024,ADANA,207853,207841,207856,207854,207842,207857,7734.24,,1314.17,,391.76,,28.0,
10/02/2024,ISTANBUL,207846,207847,207843,207845,207849,207850,27142.88,,3546.12,,848.17,,269.75,
11/02/2024,ADANA,207865,207868,207867,207869,207863,207871,1778.18,,442.3,,179.47,,108.95,
11/02/2024,IZMIR,207859,207860,207858,207862,207872,207864,1205.74,,733.72,,,,,
11/02/2024,IZMIR,207862,207872,207864,207861,207866,207870,11829.24,,1507.32,,960.0,,276.2,
12/02/2024,BURSA,207881,207885,207874,207879,207890,207880,315069.46,,6089.77,,,,,
12/02/2024,BURSA,207879,207890,207880,207878,207873,207888,26079.1,,5322.9,,949.83,,105.45,
12/02/2024,SANLIURFA,207877,207884,207876,207882,207889,207883,310145.97,,108655.65,,,,,
12/02/2024,SANLIURFA,207882,207889,207883,207887,207875,207886,20559.33,,10247.67,,1082.28,,73.65,
13/02/2024,ADANA,207903,207891,207900,207904,207893,207902,8404.36,,2252.2,,73.38,,32.0,
13/02/2024,ANTALYA,207899,207905,207898,207895,207897,207896,7299.38,,1033.27,,540.56,,186.4,
14/02/2024,ISTANBUL,207908,207916,207913,207921,207909,207920,4319.88,,1517.27,,447.67,,235.5,
14/02/2024,SANLIURFA,207914,207907,207912,207917,207910,207906,4719.87,,1611.75,,357.3,,69.35,
15/02/2024,IZMIR,207935,207937,207936,207932,207934,207928,355.3,,135.75,,39.48,,34.45,
15/02/2024,KOCAELI,207924,207929,207926,207933,207930,207927,25724.5,,1500.0,,,,,
15/02/2024,KOCAELI,207933,207930,207927,207925,207931,207923,10975.12,,475.92,,172.5,,36.6,
16/02/2024,ANTALYA,207951,207939,207950,207944,207948,207949,2682.98,,658.35,,342.9,,181.3,
16/02/2024,IZMIR,207940,207942,207945,207947,207941,207943,688.76,,218.85,,100.8,,,
17/02/2024,ADANA,207952,207964,207953,207966,207960,207967,399574.48,,21344.2,,,,,
17/02/2024,ADANA,207966,207960,207967,207959,207965,207968,419449.12,,14008.07,,1309.53,,211.1,
17/02/2024,ISTANBUL,207958,207962,207955,207957,207954,207961,507.52,,258.62,,163.83,,45.45,
18/02/2024,ADANA,207980,207970,207974,207977,207978,207979,775.96,,352.55,,278.66,,60.4,
18/02/2024,IZMIR,207982,207983,207975,207981,207972,207973,869.16,,320.35,,,,,
18/02/2024,IZMIR,207981,207972,207973,207985,207971,207984,18541.12,,2731.87,,790.42,,172.2,
19/02/2024,BURSA,207990,208003,207998,207997,207999,207988,2623.72,,664.85,,490.95,,385.6,
19/02/2024,BURSA,207999,207988,208000,208002,207989,208001,131956.68,,10551.82,,2491.12,,579.8,
19/02/2024,SANLIURFA,207996,207993,207995,207991,207987,207992,11259.93,,2264.67,,764.06,,159.9,
20/02/2024,ADANA,208024,208020,208022,208021,208023,208025,34969.94,,2985.27,,521.7,,266.3,
20/02/2024,ANTALYA,208016,208012,208019,208017,208018,208015,1426.54,,815.6,,423.07,,58.95,
21/02/2024,ISTANBUL,208033,208034,208029,208036,208031,208038,5116.62,,300.9,,126.11,,38.1,
21/02/2024,SANLIURFA,208027,208040,208032,208026,208037,208039,8625.2,,6774.95,,,,,
21/02/2024,SANLIURFA,208026,208037,208039,208028,208041,208035,4950.99,,2039.02,,588.52,,87.65,
22/02/2024,IZMIR,208043,208055,208057,208059,208044,208058,735.39,,114.6,,65.66,,16.35,
22/02/2024,KOCAELI,208047,208060,208050,208053,208049,208051,6861.6,,1326.92,,,,,
22/02/2024,KOCAELI,208053,208049,208051,208054,208062,208048,219235.36,,32441.2,,2690.25,,858.75,
23/02/2024,ANTALYA,208077,208082,208083,208081,208070,208084,2118.16,,805.52,,338.55,,95.95,
23/02/2024,IZMIR,208075,208072,208080,208073,208071,208076,5277.1,,962.5,,168.15,,65.9,
24/02/2024,ADANA,208091,208097,208089,208092,208087,208094,199.14,,125.95,,,,,
24/02/2024,ADANA,208092,208087,208094,208090,208088,208099,261.18,,83.85,,33.6,,6.45,
24/02/2024,ISTANBUL,208086,208100,208095,208093,208085,208096,58903.06,,7755.67,,718.38,,408.4,
25/02/2024,ADANA,208103,208111,208114,208112,208102,208115,1776.66,,755.42,,266.13,,124.75,
25/02/2024,IZMIR,208104,208109,208105,208117,208113,208107,54046.72,,1902.57,,,,,
25/02/2024,IZMIR,208117,208113,208107,208106,208108,208116,506700.08,,96241.7,,3524.13,,972.55,
26/02/2024,BURSA,208121,208131,208124,208130,208120,208132,733.4,,400.6,,,,,
26/02/2024,BURSA,208130,208120,208132,208129,208122,208133,25779.24,,6909.2,,1621.87,,413.45,
26/02/2024,SANLIURFA,208118,208125,208127,208128,208119,208126,132905.4,,30637.42,,6114.48,,275.55,
27/02/2024,ADANA,208140,208137,208141,208136,208138,208139,7116.4,,1108.22,,207.48,,77.0,
27/02/2024,ANTALYA,208135,208142,208145,208146,208147,208148,450.78,,97.02,,,,,
27/02/2024,ANTALYA,208146,208147,208148,208143,208144,208134,1844.32,,171.12,,123.33,,41.45,
28/02/2024,ISTANBUL,208151,208163,208162,208152,208164,208165,5510.76,,588.9,,,,,
28/02/2024,ISTANBUL,208152,208164,208165,208161,208153,208166,7597.94,,2246.47,,344.81,,227.35,
28/02/2024,SANLIURFA,208149,208156,208160,208150,208159,208155,3386.68,,2647.67,,,,,
28/02/2024,SANLIURFA,208150,208159,208155,208154,208158,208157,80688.94,,21352.9,,3149.47,,310.5,
29/02/2024,IZMIR,208183,208170,208178,208181,208169,208185,82360.76,,7112.55,,1112.77,,298.95,
29/02/2024,KOCAELI,208182,208189,208168,208174,208173,208167,2371.1,,511.62,,301.46,,274.55,
29/02/2024,KOCAELI,208173,208167,208175,208177,208176,208180,21123.74,,821.95,,202.65,,32.8,
01/03/2024,ANTALYA,208197,208209,208206,208203,208196,208199,2870.7,,698.2,,,,,
01/03/2024,ANTALYA,208203,208196,208199,208201,208200,208202,347.4,,122.47,,69.63,,12.65,
01/03/2024,IZMIR,208207,208208,208204,208193,208205,208210,14899.42,,1872.02,,544.2,,56.45,
02/03/2024,ADANA,208221,208216,208217,208212,208223,208220,206.34,,70.02,,,,,
02/03/2024,ADANA,208212,208223,208220,208218,208219,208211,68625.8,,10134.57,,4186.65,,1326.3,
02/03/2024,ISTANBUL,208215,208231,208214,208234,208233,208237,4787.26,,1100.27,,459.75,,24.55,
02/03/2024,ISTANBUL,208233,208237,208232,208213,208230,208236,513.4,,205.97,,20.06,,5.3,
03/03/2024,ADANA,208244,208251,208247,208249,208245,208250,2178.08,,849.9,,266.92,,32.25,
03/03/2024,IZMIR,208242,208239,208240,208238,208252,208246,306.76,,102.9,,,,,
03/03/2024,IZMIR,208238,208252,208246,208241,208248,208243,2585.34,,731.72,,104.66,,51.15,
04/03/2024,BURSA,208257,208260,208258,208269,208254,208264,1027.06,,1293.82,,,,,
04/03/2024,BURSA,208269,208254,208264,208262,208259,208253,87118.7,,10922.37,,2089.2,,303.95,
04/03/2024,SANLIURFA,208261,208256,208266,208270,208265,208267,930893.19,,20801.32,,,,,
04/03/2024,SANLIURFA,208270,208265,208267,208268,208255,208263,74398.92,,4450.42,,653.88,,236.05,
05/03/2024,ADANA,208271,208287,208283,208281,208286,208285,87.12,,55.52,,,,,
05/03/2024,ADANA,208281,208286,208285,208272,208284,208288,33677.92,,12259.02,,6832.5,,1390.1,
05/03/2024,ANTALYA,208279,208273,208282,208278,208276,208277,8693.64,,2264.55,,939.9,,243.6,
06/03/2024,ISTANBUL,208295,208298,208300,208297,208290,208299,49496.1,,29484.05,,3270.82,,300.3,
06/03/2024,SANLIURFA,208294,208289,208296,208293,208292,208291,129278.36,,18614.42,,6419.28,,2042.1,
07/03/2024,IZMIR,208310,208313,208315,208314,208309,208312,531.48,,98.4,,92.51,,21.1,
07/03/2024,KOCAELI,208302,208307,208304,208306,208301,208305,6450.06,,147.92,,,,,
07/03/2024,KOCAELI,208306,208301,208305,208308,208303,208311,8587.08,,2907.52,,482.25,,242.75,
08/03/2024,ANTALYA,208331,208347,208350,208332,208352,208345,11899.46,,4725.6,,830.25,,391.0,
08/03/2024,IZMIR,208353,208341,208349,208346,208342,208344,2439.06,,133.55,,60.45,,8.55,
09/03/2024,ADANA,208368,208370,208354,208366,208367,208365,54028.84,,13656.77,,,,,
09/03/2024,ADANA,208366,208367,208365,208369,208355,208371,535502.5,,34276.47,,17800.01,,2575.65,
09/03/2024,ISTANBUL,208361,208357,208360,208359,208362,208363,384.58,,141.32,,,,,
09/03/2024,ISTANBUL,208359,208362,208363,208358,208356,208364,363.6,,229.05,,18.45,,17.65,
10/03/2024,ADANA,208396,208383,208394,208388,208382,208392,24388.72,,1983.92,,471.45,,206.75,
10/03/2024,ADANA,208382,208392,208397,208390,208395,208381,11865.7,,2388.15,,263.47,,47.75,
10/03/2024,IZMIR,208380,208391,208385,208389,208387,208384,1447.36,,217.15,,,,,
10/03/2024,IZMIR,208389,208387,208384,208393,208379,208386,3547.82,,745.3,,52.91,,44.65,
11/03/2024,BURSA,208434,208422,208437,208436,208439,208433,1053.02,,250.07,,,,,
11/03/2024,BURSA,208436,208439,208433,208435,208423,208438,357.2,,121.37,,46.42,,14.95,
11/03/2024,SANLIURFA,208425,208431,208426,208432,208430,208427,12684.24,,6757.25,,,,,
11/03/2024,SANLIURFA,208432,208430,208427,208429,208424,208428,141098.43,,22801.55,,1261.5,,506.55,
12/03/2024,ADANA,208448,208456,208461,208447,208452,208460,2534.36,,2029.1,,,,,
12/03/2024,ADANA,208447,208452,208460,208457,208458,208463,2789.88,,1382.75,,121.16,,16.9,
12/03/2024,ANTALYA,208459,208462,208450,208453,208451,208455,4902.08,,1063.3,,317.4,,142.95,
13/03/2024,ISTANBUL,208465,208468,208464,208466,208473,208467,23637.58,,7549.3,,1280.13,,277.0,
13/03/2024,SANLIURFA,208472,208475,208477,208470,208471,208476,16665.4,,15435.2,,2875.68,,194.65,
14/03/2024,IZMIR,208495,208493,208484,208482,208492,208496,4981.3,,1256.55,,406.57,,141.0,
14/03/2024,KOCAELI,208479,208487,208486,208498,208489,208488,446.14,,165.57,,,,,
14/03/2024,KOCAELI,208498,208489,208488,208490,208478,208494,156160.4,,17495.4,,3973.31,,3223.85,
15/03/2024,ANTALYA,208533,208548,208552,208549,208553,208547,773.84,,164.95,,,,,
15/03/2024,ANTALYA,208549,208553,208547,208554,208534,208551,472.26,,81.25,,39.56,,9.45,
15/03/2024,IZMIR,208538,208542,208546,208536,208550,208543,169.94,,75.3,,,,,
15/03/2024,IZMIR,208536,208550,208543,208545,208541,208537,11174.72,,2348.62,,772.53,,1166.15,
16/03/2024,ADANA,208558,208572,208569,208559,208566,208568,56695.42,,4042.75,,1392.75,,374.1,
16/03/2024,ADANA,208566,208568,208560,208571,208557,208570,289291.96,,14338.12,,2316.37,,247.3,
16/03/2024,ISTANBUL,208567,208555,208562,208564,208556,208565,17500.58,,3073.22,,588.52,,213.05,
17/03/2024,ADANA,208600,208591,208605,208602,208604,208601,1721.02,,108.22,,,,,
17/03/2024,ADANA,208602,208604,208601,208603,208590,208606,3316.3,,704.65,,193.42,,103.55,
17/03/2024,IZMIR,208613,208593,208607,208610,208611,208608,538.08,,212.37,,,,,
17/03/2024,IZMIR,208610,208611,208608,208612,208592,208614,3989.68,,1515.02,,291.48,,61.95,
18/03/2024,BURSA,208616,208618,208623,208617,208619,208630,23617.64,,4087.9,,360.9,,516.3,
18/03/2024,BURSA,208619,208630,208625,208621,208615,208628,534570.9,,42811.5,,6571.12,,303.8,
18/03/2024,SANLIURFA,208629,208622,208624,208620,208626,208627,9434.79,,2927.12,,1260.3,,216.4,
19/03/2024,ADANA,208637,208632,208636,208640,208638,208639,18801.56,,6265.9,,1329.52,,284.5,
19/03/2024,ANTALYA,208634,208647,208641,208646,208633,208642,1337.26,,115.82,,56.66,,41.05,
19/03/2024,ANTALYA,208633,208642,208645,208643,208635,208644,3804.14,,1844.35,,348.6,,113.95,
20/03/2024,ISTANBUL,208654,208653,208656,208658,208657,208659,2173.06,,252.62,,189.48,,83.35,
20/03/2024,SANLIURFA,208661,208663,208652,208650,208655,208660,114653.34,,14291.95,,4806.97,,523.25,
21/03/2024,IZMIR,208665,208680,208676,208664,208682,208685,670.72,,419.9,,203.32,,139.5,
21/03/2024,IZMIR,208682,208685,208683,208674,208666,208686,795.56,,219.17,,37.46,,6.85,
21/03/2024,KOCAELI,208677,208671,208679,208672,208681,208678,3821.1,,2326.87,,,,,
21/03/2024,KOCAELI,208672,208681,208678,208673,208675,208687,21303.16,,3000.45,,794.36,,107.9,
22/03/2024,ANTALYA,208703,208706,208710,208707,208702,208709,8676.56,,3636.87,,798.33,,194.1,
22/03/2024,IZMIR,208714,208712,208705,208700,208696,208715,6478.48,,978.55,,,,,
22/03/2024,IZMIR,208700,208696,208715,208708,208713,208695,344021.44,,25694.72,,6162.63,,1291.4,
23/03/2024,ADANA,208728,208730,208716,208726,208729,208725,660253.84,,44619.4,,,,,
23/03/2024,ADANA,208726,208729,208725,208727,208717,208731,11111.98,,3068.15,,353.58,,206.1,
23/03/2024,ISTANBUL,208724,208723,208718,208720,208722,208719,4967.76,,888.42,,241.91,,84.1,
24/03/2024,ADANA,208742,208744,208745,208741,208743,208746,102302.88,,8453.35,,2011.68,,332.35,
24/03/2024,IZMIR,208735,208737,208739,208738,208733,208734,1760.52,,1274.62,,303.56,,111.45,
25/03/2024,BURSA,208748,208755,208751,208754,208753,208760,833.08,,221.67,,,,,
25/03/2024,BURSA,208754,208753,208760,208747,208752,208758,157451.98,,13833.02,,2731.23,,606.05,
25/03/2024,SANLIURFA,208749,208757,208763,208756,208764,208761,81498.95,,86937.25,,,,,
25/03/2024,SANLIURFA,208756,208764,208761,208762,208750,208759,47630.16,,11113.57,,1925.13,,313.05,
26/03/2024,ADANA,208777,208780,208772,208779,208778,208776,2412.44,,503.87,,82.68,,55.55,
26/03/2024,ANTALYA,208765,208768,208771,208767,208766,208769,229.04,,69.02,,,,,
26/03/2024,ANTALYA,208767,208766,208769,208775,208774,208770,4418.0,,1477.8,,1287.41,,132.0,
27/03/2024,ISTANBUL,208785,208790,208789,208786,208787,208791,651370.14,,3568.7,,,,,
27/03/2024,ISTANBUL,208786,208787,208791,208792,208788,208784,34252.12,,4128.22,,761.21,,120.25,
27/03/2024,SANLIURFA,208796,208794,208793,208795,208783,208797,1740215.46,,32340.95,,4507.05,,275.9,
28/03/2024,IZMIR,208800,208815,208801,208798,208813,208806,302.08,,71.2,,39.26,,32.85,
28/03/2024,KOCAELI,208808,208809,208802,208811,208810,208803,54226.46,,6570.27,,1202.17,,171.3,
29/03/2024,ADANA,208834,208818,208835,208837,208836,208840,83962.52,,7853.1,,,,,
29/03/2024,ADANA,208837,208836,208840,208833,208819,208838,122729.44,,6121.87,,521.62,,195.8,
29/03/2024,ANTALYA,208816,208825,208830,208817,208829,208828,171.23,,28.95,,,,,
29/03/2024,ANTALYA,208817,208829,208828,208827,208823,208831,116.02,,62.75,,31.2,,16.2,
29/03/2024,IZMIR,208820,208839,208822,208824,208821,208826,4397.78,,594.0,,254.7,,102.15,
30/03/2024,ADANA,208845,208852,208854,208846,208858,208861,1431.3,,360.85,,,,,
30/03/2024,ADANA,208846,208858,208861,208862,208860,208847,3249.62,,2030.62,,972.33,,323.75,
30/03/2024,ISTANBUL,208850,208842,208849,208855,208848,208841,12179.8,,2615.4,,610.76,,355.15,
30/03/2024,IZMIR,208859,208865,208866,208863,208844,208856,4351.68,,1157.55,,,,,
30/03/2024,IZMIR,208863,208844,208856,208864,208867,208843,6720.42,,972.17,,247.72,,22.65,
01/04/2024,BURSA,208881,208869,208871,208878,208875,208873,332137.44,,63637.92,,,,,
01/04/2024,BURSA,208878,208875,208873,208870,208868,208883,226002.52,,17368.2,,927.3,,61.55,
01/04/2024,SANLIURFA,208876,208884,208879,208872,208877,208882,2342.67,,176.87,,132.15,,28.6,
02/04/2024,ADANA,208885,208895,208896,208892,208890,208898,5045.8,,738.92,,102.22,,29.55,
02/04/2024,ADANA,208890,208898,208899,208900,208886,208901,3149.12,,814.9,,219.48,,56.5,
02/04/2024,ANTALYA,208893,208887,208894,208897,208888,208891,243.84,,39.12,,30.9,,6.6,
03/04/2024,ISTANBUL,208912,208913,208915,208914,208902,208911,272.2,,121.27,,,,,
03/04/2024,ISTANBUL,208914,208902,208911,208910,208916,208903,960.76,,337.62,,115.72,,29.2,
03/04/2024,SANLIURFA,208909,208905,208904,208908,208906,208907,85397.69,,4944.7,,1409.7,,186.8,
04/04/2024,IZMIR,208919,208927,208932,208929,208920,208934,1669.92,,1053.87,,175.08,,8.25,
04/04/2024,KOCAELI,208918,208931,208925,208917,208928,208930,298763.04,,8626.27,,2050.2,,1036.15,
04/04/2024,KOCAELI,208928,208930,208921,208924,208922,208933,4507.94,,578.57,,39.97,,11.1,
05/04/2024,ANTALYA,208953,208957,208945,208958,208936,208954,189.62,,74.35,,,,,
05/04/2024,ANTALYA,208958,208936,208954,208955,208956,208935,1402.7,,286.67,,107.81,,52.75,
05/04/2024,IZMIR,208943,208940,208948,208942,208939,208944,69428.08,,13294.05,,,,,
05/04/2024,IZMIR,208942,208939,208944,208937,208941,208938,882485.04,,78067.75,,5380.76,,1459.05,
06/04/2024,ADANA,208959,208968,208970,208960,208969,208974,5335.0,,617.2,,147.03,,141.1,
06/04/2024,ADANA,208969,208974,208971,208972,208961,208973,27294.22,,7818.9,,775.23,,188.05,
06/04/2024,ISTANBUL,208962,208964,208967,208963,208966,208965,442.84,,293.3,,103.12,,33.55,
07/04/2024,ADANA,208992,208994,208987,208985,208989,208988,1363.44,,396.77,,,,,
07/04/2024,ADANA,208985,208989,208988,208993,208991,208996,6696.94,,2223.45,,1613.25,,140.3,
07/04/2024,IZMIR,208997,208995,208998,208982,208990,208986,68710.42,,8752.65,,1126.05,,67.35,
08/04/2024,BURSA,209006,209007,209015,209009,209005,209011,40535.58,,9510.92,,,,,
08/04/2024,BURSA,209009,209005,209011,209010,209008,209014,6863.12,,1604.27,,518.02,,60.7,
08/04/2024,SANLIURFA,209019,209013,209004,209016,209018,209012,471.74,,220.17,,91.72,,46.15,
09/04/2024,ADANA,209021,209037,209034,209030,209020,209033,15863.28,,7036.77,,1708.91,,366.05,
09/04/2024,ADANA,209020,209033,209032,209035,209022,209036,43828.66,,1859.0,,227.81,,51.95,
09/04/2024,ANTALYA,209031,209027,209024,209025,209026,209029,543.82,,134.37,,40.53,,12.25,
10/04/2024,ISTANBUL,209048,209051,209046,209050,209047,209049,50473.66,,6486.15,,708.67,,130.7,
11/04/2024,IZMIR,209058,209069,209063,209080,209070,209066,27979.86,,303.77,,,,,
11/04/2024,IZMIR,209080,209070,209066,209057,209060,209071,24948.64,,3706.77,,1435.23,,332.35,
11/04/2024,KOCAELI,209068,209055,209065,209067,209056,209061,437.38,,,,,,,
11/04/2024,KOCAELI,209056,209061,209064,209062,209054,209059,2126.38,,602.35,,104.73,,31.75,
12/04/2024,ANTALYA,209053,209082,209079,209084,209052,209081,4045.82,,2087.95,,253.05,,43.15,
12/04/2024,IZMIR,209074,209075,209078,209073,209077,209076,794.8,,281.9,,68.92,,17.75,
13/04/2024,ADANA,209089,209101,209098,209088,209100,209103,151.14,,85.35,,,,,
13/04/2024,ADANA,209088,209100,209103,209102,209099,209090,888.88,,746.35,,155.55,,36.1,
13/04/2024,ISTANBUL,209092,209096,209097,209086,209091,209093,5686.22,,1555.67,,,,,
13/04/2024,ISTANBUL,209086,209091,209093,209094,209087,209095,653.58,,85.6,,34.35,,17.4,
14/04/2024,ADANA,209112,209116,209113,209105,209114,209118,367.24,,146.97,,,,,
14/04/2024,ADANA,209105,209114,209118,209110,209104,209119,6724.7,,3919.7,,1005.71,,230.75,
14/04/2024,IZMIR,209120,209108,209117,209109,209106,209111,310.92,,118.22,,,,,
