gun,sehir,seq,temettu,leg1,leg2,leg3,leg4,leg5,leg6
06/07/2021,KOCAELI,1,616.4,186184,186189,186177,186178,186190,186191
07/07/2021,ELAZIG,1,578.03,186194,186199,186192,186196,186197,186195
07/07/2021,ISTANBUL,1,2736.08,186206,186204,186203,186205,186207,186208
08/07/2021,ANKARA,1,47841.61,186223,186221,186219,186224,186218,186220
08/07/2021,KOCAELI,1,926.57,186209,186222,186212,186213,186210,186216
09/07/2021,BURSA,2,2218.82,186238,186242,186236,186240,186225,186239
09/07/2021,ISTANBUL,1,9002.38,186235,186229,186230,186233,186231,186234
10/07/2021,ANKARA,2,405.86,186254,186243,186255,186247,186253,186244
10/07/2021,IZMIR,1,197.04,186256,186258,186246,186257,186245,186259
11/07/2021,ISTANBUL,1,170.78,186268,186266,186271,186267,186272,186270
11/07/2021,IZMIR,2,175178.58,186274,186276,186269,186275,186263,186277
12/07/2021,BURSA,2,15406.81,186289,186282,186288,186287,186283,186286
12/07/2021,ELAZIG,1,1963.74,186294,186292,186279,186290,186291,186278
13/07/2021,ANKARA,1,8755.87,186301,186307,186308,186302,186306,186300
13/07/2021,KOCAELI,1,4273.86,186304,186296,186303,186299,186295,186310
14/07/2021,ELAZIG,1,26259.11,186313,186325,186321,186323,186314,186324
14/07/2021,ISTANBUL,2,19095.41,186316,186327,186317,186312,186318,186320
15/07/2021,ANKARA,2,24845.76,186340,186342,186338,186339,186328,186334
15/07/2021,KOCAELI,1,386.66,186332,186331,186330,186335,186341,186343
16/07/2021,BURSA,2,13063.21,186361,186348,186358,186359,186362,186347
16/07/2021,ISTANBUL,2,971.26,186346,186351,186355,186353,186363,186344
17/07/2021,ANKARA,2,1393.8,186369,186371,186368,186372,186365,186374
17/07/2021,IZMIR,2,6194.32,186379,186381,186380,186377,186367,186378
18/07/2021,ISTANBUL,2,6509.2,186383,186393,186389,186397,186391,186399
18/07/2021,IZMIR,2,255.74,186385,186400,186398,186392,186390,186384
19/07/2021,BURSA,1,3335.98,186416,186407,186405,186409,186406,186415
19/07/2021,ELAZIG,1,5708.73,186413,186401,186410,186403,186412,186411
20/07/2021,ANKARA,1,34556.21,186417,186418,186424,186421,186422,186423
21/07/2021,ELAZIG,1,753.15,186440,186444,186436,186438,186425,186442
21/07/2021,ISTANBUL,1,704.87,186448,186451,186453,186447,186449,186452
22/07/2021,ANKARA,1,268.54,186427,186430,186434,186431,186428,186435
22/07/2021,KOCAELI,1,474.5,186439,186441,186443,186437,186433,186445
23/07/2021,BURSA,2,1823.74,186454,186462,186460,186461,186459,186463
23/07/2021,ISTANBUL,2,1243.19,186471,186456,186472,186467,186468,186457
24/07/2021,ANKARA,2,434.8,186484,186480,186483,186481,186486,186473
24/07/2021,IZMIR,2,3517.98,186477,186476,186488,186487,186490,186475
25/07/2021,ISTANBUL,2,2439.98,186492,186503,186505,186501,186502,186491
25/07/2021,IZMIR,2,850.07,186497,186499,186493,186507,186498,186509
26/07/2021,BURSA,1,6724.91,186519,186520,186522,186521,186524,186523
26/07/2021,ELAZIG,1,40010.35,186518,186511,186515,186514,186516,186510
27/07/2021,ANKARA,1,482.86,186530,186528,186533,186531,186527,186536
27/07/2021,KOCAELI,1,122698.3,186540,186537,186538,186535,186525,186539
28/07/2021,ELAZIG,1,42.95,186547,186548,186549,186546,186545,186550
28/07/2021,ISTANBUL,1,214.06,186551,186554,186543,186555,186544,186552
29/07/2021,ANKARA,1,68196.6,186570,186569,186572,186565,186571,186566
29/07/2021,KOCAELI,2,263.88,186562,186556,186559,186561,186560,186557
30/07/2021,BURSA,2,1428.98,186589,186586,186578,186588,186577,186591
30/07/2021,ISTANBUL,2,67.49,186584,186582,186580,186583,186574,186585
31/07/2021,ANKARA,2,972.2,186602,186608,186610,186605,186609,186607
31/07/2021,IZMIR,1,3676.53,186604,186614,186617,186613,186603,186616
01/08/2021,ISTANBUL,2,1157.12,186618,186622,186623,186629,186625,186628
01/08/2021,IZMIR,2,1250.56,186631,186635,186633,186634,186627,186624
02/08/2021,BURSA,2,20091.9,186646,186651,186645,186650,186648,186649
02/08/2021,ELAZIG,1,6791.12,186642,186641,186636,186644,186640,186643
03/08/2021,ANKARA,1,1080.0,186659,186657,186652,186658,186656,186654
03/08/2021,KOCAELI,1,427.6,186655,186661,186664,186662,186663,186665
04/08/2021,ELAZIG,1,344.67,186676,186670,186671,186681,186669,186678
04/08/2021,ISTANBUL,2,1593.37,186675,186682,186674,186677,186666,186672
05/08/2021,ANKARA,2,943.34,186689,186685,186696,186693,186695,186683
05/08/2021,KOCAELI,1,215212.47,186691,186698,186686,186694,186688,186699
06/08/2021,BURSA,2,51438.45,186716,186715,186714,186713,186700,186717
06/08/2021,ISTANBUL,2,332.57,186712,186702,186711,186708,186703,186707
07/08/2021,ANKARA,2,5773.77,186729,186720,186731,186726,186727,186725
07/08/2021,IZMIR,2,1570.55,186722,186737,186733,186734,186721,186736
08/08/2021,ISTANBUL,1,6877.38,186744,186745,186746,186743,186742,186747
08/08/2021,IZMIR,1,332060.03,186751,186752,186753,186739,186749,186750
09/08/2021,BURSA,2,20630.84,186761,186765,186763,186762,186764,186754
09/08/2021,ELAZIG,1,22816.47,186756,186770,186768,186769,186757,186767
10/08/2021,ANKARA,2,394.98,186786,186772,186782,186781,186771,186785
10/08/2021,KOCAELI,1,1121.3,186778,186774,186773,186784,186779,186783
11/08/2021,ELAZIG,1,1773.58,186794,186796,186790,186793,186797,186795
11/08/2021,ISTANBUL,2,210.7,186801,186788,186800,186799,186803,186789
12/08/2021,ANKARA,1,3346.69,186809,186814,186810,186813,186812,186816
12/08/2021,KOCAELI,1,1302.99,186817,186818,186804,186807,186805,186819
13/08/2021,BURSA,2,55.06,186828,186834,186841,186843,186829,186840
13/08/2021,ISTANBUL,1,1312.88,186831,186839,186830,186835,186836,186837
14/08/2021,ANKARA,2,5172.96,186854,186862,186858,186859,186864,186853
14/08/2021,IZMIR,2,7078.9,186855,186870,186869,186865,186857,186866
15/08/2021,ISTANBUL,2,175.88,186888,186878,186882,186885,186887,186879
15/08/2021,IZMIR,1,1757.4,186889,186894,186893,186892,186881,186891
16/08/2021,BURSA,2,1198.19,186906,186904,186903,186902,186896,186911
16/08/2021,ELAZIG,1,30061.0,186910,186909,186897,186907,186899,186908
17/08/2021,ANKARA,1,11760.74,186921,186919,186917,186924,186920,186928
17/08/2021,KOCAELI,1,21358.92,186927,186922,186913,186916,186915,186914
18/08/2021,ELAZIG,1,237397.6,186933,186931,186935,186934,186929,186936
18/08/2021,ISTANBUL,1,2034.51,186938,186942,186941,186939,186940,186943
19/08/2021,ANKARA,1,4382.16,186948,186949,186951,186950,186947,186952
19/08/2021,KOCAELI,1,8678.04,186946,186958,186959,186956,186945,186957
20/08/2021,BURSA,2,5903.38,186962,186972,186973,186970,186977,186976
20/08/2021,ISTANBUL,2,421.0,186961,186967,186965,186969,186960,186975
21/08/2021,ANKARA,2,296.87,186987,186985,186984,186986,186978,186989
21/08/2021,IZMIR,2,11381.68,186991,186981,186994,186995,186992,186980
22/08/2021,ISTANBUL,2,1173.08,187010,187014,187016,187009,187007,187012
22/08/2021,IZMIR,2,35620.48,187018,187013,187020,187004,187019,187021
23/08/2021,BURSA,2,14226.09,187042,187040,187035,187044,187031,187046
23/08/2021,ELAZIG,1,63526.44,187039,187034,187037,187038,187041,187033
24/08/2021,ANKARA,2,1540.18,187060,187049,187052,187051,187048,187062
24/08/2021,KOCAELI,1,215.92,187064,187059,187054,187055,187065,187063
25/08/2021,ELAZIG,1,1179.01,187080,187081,187078,187079,187066,187077
25/08/2021,ISTANBUL,2,636.96,187070,187068,187073,187074,187069,187076
26/08/2021,ANKARA,2,640.61,187091,187084,187089,187086,187088,187090
26/08/2021,KOCAELI,1,5027.77,187098,187082,187099,187095,187083,187097
27/08/2021,BURSA,1,12003.96,187115,187102,187108,187113,187105,187116
27/08/2021,ISTANBUL,2,2993.04,187111,187101,187104,187109,187114,187100
28/08/2021,ANKARA,2,37544.19,187140,187141,187144,187142,187135,187146
28/08/2021,IZMIR,2,119.13,187151,187145,187148,187150,187138,187152
29/08/2021,ISTANBUL,2,664.82,187153,187162,187157,187161,187158,187160
29/08/2021,IZMIR,2,6755.94,187168,187167,187165,187170,187166,187169
30/08/2021,BURSA,2,9114.59,187183,187171,187185,187186,187187,187172
30/08/2021,ELAZIG,1,6902.85,187177,187174,187179,187181,187184,187173
31/08/2021,ANKARA,2,34511.63,187195,187189,187196,187190,187193,187198
31/08/2021,KOCAELI,1,39693.63,187201,187200,187204,187194,187199,187205
01/09/2021,DIYARBAKIR,2,3028.38,187221,187218,187207,187217,187219,187206
01/09/2021,ISTANBUL,1,2332.86,187212,187215,187209,187213,187210,187211
02/09/2021,ANKARA,2,1941.08,187225,187229,187233,187235,187231,187223
02/09/2021,IZMIR,2,1469.06,187228,187242,187237,187236,187227,187240
03/09/2021,BURSA,1,1204.21,187253,187251,187249,187250,187256,187259
03/09/2021,IZMIR,1,633.12,187245,187248,187254,187258,187246,187252
04/09/2021,ANKARA,2,1461.48,187263,187267,187268,187270,187269,187265
04/09/2021,ISTANBUL,1,446.54,187272,187273,187275,187274,187276,187271
05/09/2021,ADANA,2,10105.81,187293,187294,187291,187290,187295,187292
05/09/2021,ISTANBUL,2,1162.04,187289,187285,187287,187283,187286,187281
06/09/2021,BURSA,2,170508.48,187315,187313,187311,187312,187297,187309
06/09/2021,ELAZIG,2,4761.23,187303,187308,187302,187305,187300,187307
07/09/2021,ANKARA,2,107.15,187316,187321,187319,187322,187317,187324
07/09/2021,KOCAELI,1,632.42,187325,187330,187329,187331,187327,187332
08/09/2021,DIYARBAKIR,1,6220.45,187343,187341,187337,187335,187344,187342
08/09/2021,ISTANBUL,2,359.21,187346,187333,187348,187340,187345,187349
09/09/2021,ANKARA,1,6254.01,187352,187355,187356,187353,187357,187361
09/09/2021,IZMIR,1,1169.34,187351,187365,187364,187366,187350,187363
10/09/2021,BURSA,2,1864.94,187382,187367,187371,187384,187380,187383
10/09/2021,ISTANBUL,2,121.03,187377,187369,187375,187374,187376,187378
11/09/2021,ANKARA,1,7806.35,187393,187388,187395,187391,187389,187392
11/09/2021,IZMIR,2,3219.78,187399,187387,187398,187397,187385,187401
12/09/2021,ADANA,2,8641.04,187426,187425,187421,187422,187406,187423
12/09/2021,ELAZIG,1,4060.08,187419,187417,187420,187418,187428,187416
12/09/2021,ISTANBUL,2,4169.39,187404,187412,187414,187409,187415,187410
13/09/2021,BURSA,2,7886.56,187440,187444,187442,187439,187432,187445
13/09/2021,ELAZIG,1,11079.98,187438,187437,187436,187430,187434,187435
14/09/2021,ANKARA,2,1578.29,187452,187449,187453,187451,187456,187448
14/09/2021,KOCAELI,2,3195.98,187463,187462,187460,187457,187446,187461
15/09/2021,DIYARBAKIR,2,78845.66,187465,187480,187478,187482,187466,187481
15/09/2021,ISTANBUL,2,893.27,187473,187469,187475,187474,187471,187468
16/09/2021,ANKARA,1,804.31,187491,187489,187494,187492,187490,187486
16/09/2021,IZMIR,1,27273.02,187485,187499,187496,187483,187498,187493
17/09/2021,BURSA,2,2695.34,187513,187507,187511,187506,187501,187515
17/09/2021,ISTANBUL,1,14245.12,187514,187509,187510,187512,187502,187508
18/09/2021,ANKARA,2,1071.89,187532,187522,187534,187528,187530,187535
18/09/2021,IZMIR,2,1700.42,187536,187524,187537,187529,187538,187531
19/09/2021,ADANA,2,48959.2,187565,187566,187547,187567,187564,187568
19/09/2021,ELAZIG,1,8067.02,187551,187552,187553,187550,187554,187557
19/09/2021,ISTANBUL,1,7129.51,187549,187560,187559,187556,187555,187561
20/09/2021,BURSA,2,118332.47,187586,187579,187569,187577,187585,187576
20/09/2021,ELAZIG,1,3004.34,187583,187580,187573,187582,187572,187581
21/09/2021,ANKARA,2,893.57,187593,187590,187597,187598,187587,187594
21/09/2021,KOCAELI,1,1639.69,187592,187602,187595,187601,187599,187603
22/09/2021,DIYARBAKIR,2,255359.64,187608,187621,187616,187620,187606,187617
22/09/2021,ISTANBUL,2,938.52,187610,187615,187614,187611,187604,187613
23/09/2021,ANKARA,2,90.82,187633,187628,187624,187629,187631,187623
23/09/2021,IZMIR,2,17044.68,187635,187625,187636,187637,187638,187639
24/09/2021,BURSA,1,1189.04,187651,187655,187652,187654,187653,187650
24/09/2021,ISTANBUL,1,46903.44,187648,187645,187642,187644,187643,187656
25/09/2021,ANKARA,2,492.71,187671,187667,187666,187665,187664,187657
25/09/2021,IZMIR,2,1136.6,187662,187660,187673,187663,187661,187674
26/09/2021,ADANA,2,245.48,187696,187699,187695,187677,187693,187697
26/09/2021,ELAZIG,1,2290.15,187692,187691,187680,187689,187683,187686
26/09/2021,ISTANBUL,1,1061.76,187688,187679,187682,187685,187690,187684
27/09/2021,BURSA,2,4192.2,187721,187720,187716,187719,187708,187718
27/09/2021,ELAZIG,1,965.35,187714,187713,187712,187715,187710,187717
28/09/2021,ANKARA,1,22130.67,187733,187732,187730,187728,187729,187736
28/09/2021,KOCAELI,2,828.58,187737,187741,187735,187738,187726,187739
29/09/2021,DIYARBAKIR,1,1974.68,187755,187757,187752,187758,187747,187753
29/09/2021,ISTANBUL,2,30564.52,187751,187745,187749,187746,187756,187742
30/09/2021,ANKARA,1,340.1,187770,187771,187772,187765,187762,187764
30/09/2021,IZMIR,2,501.58,187774,187776,187769,187760,187763,187773
01/10/2021,BURSA,2,6041.86,187792,187796,187781,187790,187795,187780
01/10/2021,ISTANBUL,2,92.98,187777,187789,187793,187787,187785,187779
02/10/2021,ANKARA,1,164.55,187802,187807,187805,187803,187809,187806
02/10/2021,IZMIR,2,309.49,187812,187811,187810,187814,187798,187801
03/10/2021,ADANA,2,689.36,187837,187815,187831,187838,187817,187833
03/10/2021,ELAZIG,1,4649.26,187821,187822,187824,187820,187823,187827
03/10/2021,ISTANBUL,1,642.3,187834,187825,187829,187819,187832,187818
04/10/2021,BURSA,2,6061.6,187856,187852,187849,187850,187841,187855
04/10/2021,KOCAELI,1,981.17,187843,187846,187847,187842,187844,187851
05/10/2021,ADANA,2,2186.75,187872,187873,187870,187871,187860,187869
05/10/2021,DIYARBAKIR,1,33624.57,187867,187866,187862,187857,187863,187865
06/10/2021,ELAZIG,1,33174.98,187877,187880,187879,187875,187878,187876
06/10/2021,ISTANBUL,1,2157.59,187883,187881,187884,187887,187882,187886
07/10/2021,ANKARA,2,234.53,187894,187899,187893,187898,187889,187897
07/10/2021,IZMIR,1,1084.11,187900,187902,187905,187901,187892,187904
08/10/2021,BURSA,2,28365.51,187923,187909,187922,187921,187908,187924
08/10/2021,ISTANBUL,2,649.41,187915,187907,187914,187911,187916,187906
09/10/2021,ANKARA,2,578.47,187947,187945,187943,187948,187936,187941
09/10/2021,IZMIR,2,10801.08,187953,187938,187951,187934,187939,187957
10/10/2021,ADANA,2,119351.64,187983,187963,187978,187982,187979,187980
10/10/2021,ELAZIG,1,4762.85,187966,187965,187967,187964,187969,187975
10/10/2021,ISTANBUL,2,11145.48,187961,187974,187971,187970,187968,187973
11/10/2021,BURSA,2,77.17,187995,187999,187996,187998,187985,187989
11/10/2021,KOCAELI,1,2164.12,188000,187992,187988,187993,187991,187997
12/10/2021,ADANA,2,2873.29,188016,188017,188005,188015,188014,188006
12/10/2021,DIYARBAKIR,2,154546.83,188010,188011,188001,188008,188012,188002
13/10/2021,ELAZIG,1,3343.16,188030,188029,188021,188033,188032,188020
13/10/2021,ISTANBUL,1,1347.63,188031,188026,188023,188024,188035,188036
14/10/2021,ANKARA,2,2707.68,188046,188049,188039,188044,188043,188037
14/10/2021,IZMIR,2,2731.0,188055,188042,188050,188054,188053,188041
15/10/2021,BURSA,2,3530.94,188072,188057,188066,188069,188056,188067
15/10/2021,ISTANBUL,1,645.73,188058,188062,188059,188061,188064,188065
16/10/2021,ANKARA,2,2889.85,188088,188091,188092,188087,188081,188093
16/10/2021,IZMIR,2,738.8,188094,188084,188086,188097,188083,188096
17/10/2021,ADANA,2,1670.51,188119,188117,188121,188120,188100,188122
17/10/2021,DIYARBAKIR,1,9985.95,188111,188110,188106,188115,188108,188113
17/10/2021,ISTANBUL,1,1037.89,188107,188102,188112,188104,188109,188114
18/10/2021,BURSA,2,1738.98,188144,188127,188138,188130,188140,188125
18/10/2021,KOCAELI,2,93.89,188141,188133,188135,188128,188123,188139
19/10/2021,ADANA,2,9217.24,188154,188152,188155,188156,188146,188153
19/10/2021,DIYARBAKIR,2,308.21,188158,188161,188162,188148,188159,188157
20/10/2021,ELAZIG,1,10337.56,188168,188174,188170,188172,188163,188169
20/10/2021,ISTANBUL,2,359.4,188175,188180,188165,188179,188178,188173
21/10/2021,ANKARA,1,3453.27,188194,188190,188186,188193,188191,188192
21/10/2021,IZMIR,2,100332.43,188189,188197,188196,188183,188185,188195
22/10/2021,BURSA,2,1749.22,188215,188212,188213,188214,188199,188209
22/10/2021,ISTANBUL,2,1344.3,188204,188200,188207,188202,188203,188210
23/10/2021,ANKARA,1,585.6,188223,188226,188225,188222,188224,188221
23/10/2021,IZMIR,2,9262.04,188233,188232,188228,188220,188216,188234
24/10/2021,ADANA,2,13150.48,188257,188254,188247,188255,188236,188249
24/10/2021,DIYARBAKIR,1,241.18,188246,188243,188244,188240,188242,188245
24/10/2021,ISTANBUL,2,40822.74,188253,188256,188239,188241,188237,188259
25/10/2021,BURSA,2,14229.58,188278,188277,188276,188271,188272,188275
25/10/2021,KOCAELI,2,161473.03,188269,188266,188270,188268,188262,188273
26/10/2021,ADANA,2,278.06,188294,188295,188297,188293,188282,188296
26/10/2021,DIYARBAKIR,2,1522.5,188287,188286,188288,188290,188279,188289
27/10/2021,ELAZIG,1,2638.69,188307,188306,188302,188301,188304,188303
27/10/2021,ISTANBUL,2,102.02,188309,188312,188311,188313,188299,188314
28/10/2021,ANKARA,2,1231.99,188325,188316,188322,188320,188323,188321
28/10/2021,IZMIR,2,436.78,188331,188318,188333,188329,188317,188330
29/10/2021,BURSA,2,3374.3,188349,188352,188351,188345,188335,188350
29/10/2021,ISTANBUL,2,16063.58,188340,188344,188346,188342,188338,188347
30/10/2021,ANKARA,2,13884.76,188362,188363,188360,188365,188364,188353
30/10/2021,IZMIR,2,1147.75,188366,188357,188367,188368,188358,188356
31/10/2021,ADANA,2,21943.52,188393,188383,188384,188387,188373,188385
31/10/2021,DIYARBAKIR,1,2923.23,188390,188394,188392,188386,188391,188388
31/10/2021,ISTANBUL,1,1011.32,188379,188381,188376,188380,188375,188378
01/11/2021,BURSA,2,313.83,188397,188409,188408,188410,188395,188412
01/11/2021,KOCAELI,1,17501.22,188403,188400,188398,188401,188405,188406
02/11/2021,ADANA,2,31168.41,188429,188415,188432,188430,188427,188414
03/11/2021,ELAZIG,1,339.44,188438,188442,188440,188439,188433,188441
03/11/2021,ISTANBUL,2,7135.12,188449,188445,188447,188446,188435,188444
04/11/2021,ANKARA,2,119834.81,188454,188460,188455,188450,188459,188458
04/11/2021,IZMIR,1,753.91,188466,188464,188465,188452,188463,188462
05/11/2021,BURSA,2,27977.59,188490,188479,188492,188489,188480,188494
06/11/2021,ANKARA,2,216.19,188517,188507,188516,188512,188515,188506
06/11/2021,IZMIR,2,2106.19,188521,188520,188510,188511,188503,188513
07/11/2021,ADANA,2,852.09,188542,188546,188543,188541,188523,188544
07/11/2021,DIYARBAKIR,1,9995.13,188529,188531,188532,188533,188534,188536
07/11/2021,ISTANBUL,1,1605.66,188530,188538,188525,188526,188527,188528
08/11/2021,BURSA,2,32276.06,188570,188558,188567,188568,188571,188566
08/11/2021,KOCAELI,2,3759.19,188561,188574,188560,188559,188555,188573
09/11/2021,ADANA,2,7030.32,188593,188587,188590,188592,188591,188578
09/11/2021,DIYARBAKIR,2,1858.21,188586,188575,188584,188582,188576,188585
09/11/2021,ISTANBUL,2,1697.85,188484,188476,188487,188485,188483,188477
10/11/2021,ELAZIG,1,3780.42,188596,188600,188603,188601,188598,188599
10/11/2021,ISTANBUL,2,5425.92,188610,188609,188607,188604,188594,188605
11/11/2021,ANKARA,2,7810.61,188622,188623,188620,188616,188611,188619
11/11/2021,IZMIR,2,16329.55,188613,188621,188628,188625,188615,188626
12/11/2021,BURSA,2,460.99,188644,188645,188643,188642,188630,188640
12/11/2021,ISTANBUL,1,1409.31,188636,188634,188639,188635,188637,188632
13/11/2021,ANKARA,2,15389.9,188647,188656,188652,188657,188648,188653
13/11/2021,IZMIR,2,51117.35,188665,188663,188661,188659,188650,188660
14/11/2021,ADANA,2,153.78,188686,188689,188688,188685,188666,188687
14/11/2021,DIYARBAKIR,1,782.71,188676,188675,188673,188677,188678,188690
14/11/2021,ISTANBUL,1,6504.52,188669,188679,188670,188672,188674,188682
15/11/2021,BURSA,1,433.76,188694,188697,188696,188695,188701,188698
15/11/2021,SANLIURFA,1,14140.17,188691,188700,188702,188704,188693,188703
16/11/2021,ADANA,1,9870.73,188712,188717,188707,188715,188710,188719
