kayit_ts,tarih,pist,seq,ilk_saat,config,ayak,kosu_no,race_kod,saat,secim,banker,nat,kazanan,tuttu,sonuclandi
2026-08-02 13:00,2026-08-02,ISTANBUL,1,13:30,orta,4,4,226538,15:00,"6,10",0,2,10.0,1.0,2026-08-02
2026-08-02 13:00,2026-08-02,ISTANBUL,1,13:30,orta,5,5,226550,15:30,"3,10",0,2,6.0,0.0,2026-08-02
2026-08-02 13:00,2026-08-02,ISTANBUL,1,13:30,orta,6,6,226547,16:00,"3,5,9",0,3,,,
2026-08-02 13:00,2026-08-02,ISTANBUL,1,13:30,genis,1,1,226554,13:30,"1,6",0,2,8.0,0.0,2026-08-02
2026-08-02 13:00,2026-08-02,ISTANBUL,1,13:30,genis,2,2,226539,14:00,"2,3",0,2,3.0,1.0,2026-08-02
2026-08-02 13:00,2026-08-02,ISTANBUL,1,13:30,genis,3,3,226552,14:30,"1,9",0,2,8.0,0.0,2026-08-02
2026-08-02 13:00,2026-08-02,ISTANBUL,1,13:30,genis,4,4,226538,15:00,"6,7,10",0,3,10.0,1.0,2026-08-02
2026-08-02 13:00,2026-08-02,ISTANBUL,1,13:30,genis,5,5,226550,15:30,"3,4,10",0,3,6.0,0.0,2026-08-02
2026-08-02 13:00,2026-08-02,ISTANBUL,1,13:30,genis,6,6,226547,16:00,"3,5,9",0,3,,,
2026-08-02 13:00,2026-08-02,ISTANBUL,1,13:30,genis900,1,1,226554,13:30,"1,4,6",0,3,8.0,0.0,2026-08-02
2026-08-02 13:00,2026-08-02,ISTANBUL,1,13:30,genis900,2,2,226539,14:00,"2,3,5",0,3,3.0,1.0,2026-08-02
2026-08-02 13:00,2026-08-02,ISTANBUL,1,13:30,genis900,3,3,226552,14:30,"1,9,10",0,3,8.0,0.0,2026-08-02
2026-08-02 13:00,2026-08-02,ISTANBUL,1,13:30,genis900,4,4,226538,15:00,"6,7,10",0,3,10.0,1.0,2026-08-02
2026-08-02 13:00,2026-08-02,ISTANBUL,1,13:30,genis900,5,5,226550,15:30,"3,4,10",0,3,6.0,0.0,2026-08-02
2026-08-02 13:00,2026-08-02,ISTANBUL,1,13:30,genis900,6,6,226547,16:00,"3,5,9",0,3,,,
2026-08-02 13:00,2026-08-02,ISTANBUL,1,13:30,acgozlu900,1,1,226554,13:30,"1,3,4,6,10",0,5,8.0,0.0,2026-08-02
2026-08-02 13:00,2026-08-02,ISTANBUL,1,13:30,acgozlu900,2,2,226539,14:00,"2,3",0,2,3.0,1.0,2026-08-02
2026-08-02 13:00,2026-08-02,ISTANBUL,1,13:30,acgozlu900,3,3,226552,14:30,"1,9",0,2,8.0,0.0,2026-08-02
2026-08-02 13:00,2026-08-02,ISTANBUL,1,13:30,acgozlu900,4,4,226538,15:00,"6,7,8,10",0,4,10.0,1.0,2026-08-02
2026-08-02 13:00,2026-08-02,ISTANBUL,1,13:30,acgozlu900,5,5,226550,15:30,"3,4,5,8,10",0,5,6.0,0.0,2026-08-02
2026-08-02 13:00,2026-08-02,ISTANBUL,1,13:30,acgozlu900,6,6,226547,16:00,"3,5",0,2,,,
2026-08-02 13:00,2026-08-02,ISTANBUL,1,13:30,bot1_900,1,1,226554,13:30,"1,3,6,10",0,4,8.0,0.0,2026-08-02
2026-08-02 13:00,2026-08-02,ISTANBUL,1,13:30,bot1_900,2,2,226539,14:00,"1,2,5,9",0,4,3.0,0.0,2026-08-02
2026-08-02 13:00,2026-08-02,ISTANBUL,1,13:30,bot1_900,3,3,226552,14:30,"1,2,8,9",0,4,8.0,1.0,2026-08-02
2026-08-02 13:00,2026-08-02,ISTANBUL,1,13:30,bot1_900,4,4,226538,15:00,"3,4,6,7,8,10,11",0,7,10.0,1.0,2026-08-02
2026-08-02 13:00,2026-08-02,ISTANBUL,1,13:30,bot1_900,5,5,226550,15:30,"3,4",0,2,6.0,0.0,2026-08-02
2026-08-02 13:00,2026-08-02,ISTANBUL,1,13:30,bot1_900,6,6,226547,16:00,3,0,1,,,
2026-08-02 13:00,2026-08-02,ISTANBUL,1,13:30,ayrisma900,1,1,226554,13:30,"1,2,3,4,6,8,10",0,7,8.0,1.0,2026-08-02
2026-08-02 13:00,2026-08-02,ISTANBUL,1,13:30,ayrisma900,2,2,226539,14:00,"2,3",0,2,3.0,1.0,2026-08-02
2026-08-02 13:00,2026-08-02,ISTANBUL,1,13:30,ayrisma900,3,3,226552,14:30,"1,9",0,2,8.0,0.0,2026-08-02
2026-08-02 13:00,2026-08-02,ISTANBUL,1,13:30,ayrisma900,4,4,226538,15:00,"6,7,8,10",0,4,10.0,1.0,2026-08-02
2026-08-02 13:00,2026-08-02,ISTANBUL,1,13:30,ayrisma900,5,5,226550,15:30,"3,10",0,2,6.0,0.0,2026-08-02
2026-08-02 13:00,2026-08-02,ISTANBUL,1,13:30,ayrisma900,6,6,226547,16:00,"3,5,6,9",0,4,,,
2026-08-02 15:00,2026-08-02,ISTANBUL,2,15:30,dar,1,5,226550,15:30,3,0,1,6.0,0.0,2026-08-02
2026-08-02 15:00,2026-08-02,ISTANBUL,2,15:30,dar,2,6,226547,16:00,6,0,1,,,
2026-08-02 15:00,2026-08-02,ISTANBUL,2,15:30,dar,3,7,226553,16:30,"9,17",0,2,,,
2026-08-02 15:00,2026-08-02,ISTANBUL,2,15:30,dar,4,8,226551,17:00,"4,8",0,2,,,
2026-08-02 15:00,2026-08-02,ISTANBUL,2,15:30,dar,5,9,226548,17:30,"3,7",0,2,,,
2026-08-02 15:00,2026-08-02,ISTANBUL,2,15:30,dar,6,10,226540,18:00,"1,2",0,2,,,
2026-08-02 15:00,2026-08-02,ISTANBUL,2,15:30,orta,1,5,226550,15:30,"3,5",0,2,6.0,0.0,2026-08-02
2026-08-02 15:00,2026-08-02,ISTANBUL,2,15:30,orta,2,6,226547,16:00,"5,6",0,2,,,
2026-08-02 15:00,2026-08-02,ISTANBUL,2,15:30,orta,3,7,226553,16:30,"9,17",0,2,,,
2026-08-02 15:00,2026-08-02,ISTANBUL,2,15:30,orta,4,8,226551,17:00,"4,8",0,2,,,
2026-08-02 15:00,2026-08-02,ISTANBUL,2,15:30,orta,5,9,226548,17:30,"3,7",0,2,,,
2026-08-02 15:00,2026-08-02,ISTANBUL,2,15:30,orta,6,10,226540,18:00,"1,2,6",0,3,,,
2026-08-02 15:00,2026-08-02,ISTANBUL,2,15:30,genis,1,5,226550,15:30,"3,5",0,2,6.0,0.0,2026-08-02
2026-08-02 15:00,2026-08-02,ISTANBUL,2,15:30,genis,2,6,226547,16:00,"5,6",0,2,,,
2026-08-02 15:00,2026-08-02,ISTANBUL,2,15:30,genis,3,7,226553,16:30,"9,17",0,2,,,
2026-08-02 15:00,2026-08-02,ISTANBUL,2,15:30,genis,4,8,226551,17:00,"2,4,8",0,3,,,
2026-08-02 15:00,2026-08-02,ISTANBUL,2,15:30,genis,5,9,226548,17:30,"3,5,7",0,3,,,
2026-08-02 15:00,2026-08-02,ISTANBUL,2,15:30,genis,6,10,226540,18:00,"1,2,6",0,3,,,
2026-08-02 15:00,2026-08-02,ISTANBUL,2,15:30,genis900,1,5,226550,15:30,"3,4,5",0,3,6.0,0.0,2026-08-02
2026-08-02 15:00,2026-08-02,ISTANBUL,2,15:30,genis900,2,6,226547,16:00,"3,5,6",0,3,,,
2026-08-02 15:00,2026-08-02,ISTANBUL,2,15:30,genis900,3,7,226553,16:30,"9,12,17",0,3,,,
2026-08-02 15:00,2026-08-02,ISTANBUL,2,15:30,genis900,4,8,226551,17:00,"2,4,8",0,3,,,
2026-08-02 15:00,2026-08-02,ISTANBUL,2,15:30,genis900,5,9,226548,17:30,"3,5,7",0,3,,,
2026-08-02 15:00,2026-08-02,ISTANBUL,2,15:30,genis900,6,10,226540,18:00,"1,2,6",0,3,,,
2026-08-02 15:00,2026-08-02,ISTANBUL,2,15:30,acgozlu900,1,5,226550,15:30,3,0,1,6.0,0.0,2026-08-02
2026-08-02 15:00,2026-08-02,ISTANBUL,2,15:30,acgozlu900,2,6,226547,16:00,"3,5,6,7,9,10,11,14",0,8,,,
2026-08-02 15:00,2026-08-02,ISTANBUL,2,15:30,acgozlu900,3,7,226553,16:30,9,0,1,,,
2026-08-02 15:00,2026-08-02,ISTANBUL,2,15:30,acgozlu900,4,8,226551,17:00,"1,2,3,4,5,6,7,8",0,8,,,
2026-08-02 15:00,2026-08-02,ISTANBUL,2,15:30,acgozlu900,5,9,226548,17:30,"3,7",0,2,,,
2026-08-02 15:00,2026-08-02,ISTANBUL,2,15:30,acgozlu900,6,10,226540,18:00,"1,2,4,5,6,8,10",0,7,,,
2026-08-02 15:00,2026-08-02,ISTANBUL,2,15:30,bot1_900,1,5,226550,15:30,"3,4",0,2,6.0,0.0,2026-08-02
2026-08-02 15:00,2026-08-02,ISTANBUL,2,15:30,bot1_900,2,6,226547,16:00,3,0,1,,,
2026-08-02 15:00,2026-08-02,ISTANBUL,2,15:30,bot1_900,3,7,226553,16:30,"6,9,14,17",0,4,,,
2026-08-02 15:00,2026-08-02,ISTANBUL,2,15:30,bot1_900,4,8,226551,17:00,"1,2,3,4,5,6",0,6,,,
2026-08-02 15:00,2026-08-02,ISTANBUL,2,15:30,bot1_900,5,9,226548,17:30,"3,5,7",0,3,,,
2026-08-02 15:00,2026-08-02,ISTANBUL,2,15:30,bot1_900,6,10,226540,18:00,"1,2,4,5,8,10",0,6,,,
2026-08-02 15:00,2026-08-02,ISTANBUL,2,15:30,ayrisma900,1,5,226550,15:30,3,0,1,6.0,0.0,2026-08-02
2026-08-02 15:00,2026-08-02,ISTANBUL,2,15:30,ayrisma900,2,6,226547,16:00,"3,5,6,7,9,11,14",0,7,,,
2026-08-02 15:00,2026-08-02,ISTANBUL,2,15:30,ayrisma900,3,7,226553,16:30,"9,17",0,2,,,
2026-08-02 15:00,2026-08-02,ISTANBUL,2,15:30,ayrisma900,4,8,226551,17:00,"1,2,3,4,5,6,7,8",0,8,,,
2026-08-02 15:00,2026-08-02,ISTANBUL,2,15:30,ayrisma900,5,9,226548,17:30,"3,7",0,2,,,
2026-08-02 15:00,2026-08-02,ISTANBUL,2,15:30,ayrisma900,6,10,226540,18:00,"1,2,6,8",0,4,,,
