id,kayit_ts,tarih,hafta,pist,kosu_no,race_kod,strateji,tur,at_no,at_ad,miktar,oran_kayit,getiri,durum
1,2026-07-04 13:25,2026-07-04,2026-W27,ANKARA,1,225968,S1,ganyan,2,KING LUTHER,15.0,1.25,19.5,kazandi
2,2026-07-04 13:25,2026-07-04,2026-W27,ANKARA,1,225968,S2,plase,2,KING LUTHER,15.0,1.25,15.0,iptal
3,2026-07-04 13:25,2026-07-04,2026-W27,ANKARA,1,225968,S3,ganyan,2,KING LUTHER,15.0,1.25,19.5,kazandi
4,2026-07-04 13:25,2026-07-04,2026-W27,ANKARA,1,225968,S4,plase,2,KING LUTHER,15.0,1.25,15.0,iptal
5,2026-07-04 13:25,2026-07-04,2026-W27,ANKARA,1,225968,S5,ganyan,4,SECRET STORM,15.0,9.35,0.0,kaybetti
6,2026-07-04 13:55,2026-07-04,2026-W27,ANKARA,2,225970,S1,ganyan,9,FEMALE EAGLE,15.0,3.95,0.0,kaybetti
7,2026-07-04 13:55,2026-07-04,2026-W27,ANKARA,2,225970,S2,plase,9,FEMALE EAGLE,15.0,3.95,0.0,kaybetti
8,2026-07-04 13:55,2026-07-04,2026-W27,ANKARA,2,225970,S3,ganyan,9,FEMALE EAGLE,15.0,3.95,0.0,kaybetti
9,2026-07-04 13:55,2026-07-04,2026-W27,ANKARA,2,225970,S4,plase,9,FEMALE EAGLE,15.0,3.95,0.0,kaybetti
10,2026-07-04 13:55,2026-07-04,2026-W27,ANKARA,2,225970,S5,ganyan,4,ZELUCCİ,15.0,7.25,0.0,kaybetti
11,2026-07-04 14:26,2026-07-04,2026-W27,ANKARA,3,225967,S1,ganyan,7,RITE OF SPRING,15.0,1.65,27.75,kazandi
12,2026-07-04 14:26,2026-07-04,2026-W27,ANKARA,3,225967,S2,plase,7,RITE OF SPRING,15.0,1.65,15.0,iptal
13,2026-07-04 14:26,2026-07-04,2026-W27,ANKARA,3,225967,S3,ganyan,7,RITE OF SPRING,15.0,1.65,27.75,kazandi
14,2026-07-04 14:26,2026-07-04,2026-W27,ANKARA,3,225967,S4,plase,7,RITE OF SPRING,15.0,1.65,15.0,iptal
15,2026-07-04 14:26,2026-07-04,2026-W27,ANKARA,3,225967,S5,ganyan,3,BORN TO TRUST,15.0,4.5,0.0,kaybetti
16,2026-07-04 16:55,2026-07-04,2026-W27,ANKARA,8,225963,S1,ganyan,10,SİNDİRELLA,15.0,2.65,0.0,kaybetti
17,2026-07-04 16:55,2026-07-04,2026-W27,ANKARA,8,225963,S2,plase,10,SİNDİRELLA,15.0,2.65,0.0,kaybetti
18,2026-07-04 16:55,2026-07-04,2026-W27,ANKARA,8,225963,S3,ganyan,10,SİNDİRELLA,15.0,2.65,0.0,kaybetti
19,2026-07-04 16:55,2026-07-04,2026-W27,ANKARA,8,225963,S4,plase,10,SİNDİRELLA,15.0,2.65,0.0,kaybetti
20,2026-07-04 17:25,2026-07-04,2026-W27,ANKARA,9,225972,S1,ganyan,5,ANGEL QUEST,15.0,2.65,0.0,kaybetti
21,2026-07-04 17:25,2026-07-04,2026-W27,ANKARA,9,225972,S2,plase,5,ANGEL QUEST,15.0,2.65,0.0,kaybetti
22,2026-07-04 17:25,2026-07-04,2026-W27,ANKARA,9,225972,S3,ganyan,5,ANGEL QUEST,15.0,2.65,0.0,kaybetti
23,2026-07-04 17:25,2026-07-04,2026-W27,ANKARA,9,225972,S4,plase,5,ANGEL QUEST,15.0,2.65,0.0,kaybetti
24,2026-07-04 17:25,2026-07-04,2026-W27,ANKARA,9,225972,S5,ganyan,8,SECTUMSEMPRA,15.0,16.35,0.0,kaybetti
25,2026-07-04 17:55,2026-07-04,2026-W27,IZMIR,2,225976,S1,ganyan,3,FROST CAT,15.0,1.5,0.0,kaybetti
26,2026-07-04 17:55,2026-07-04,2026-W27,IZMIR,2,225976,S2,plase,3,FROST CAT,15.0,1.5,15.0,iptal
27,2026-07-04 17:55,2026-07-04,2026-W27,IZMIR,2,225976,S3,ganyan,3,FROST CAT,15.0,1.5,0.0,kaybetti
28,2026-07-04 17:55,2026-07-04,2026-W27,IZMIR,2,225976,S4,plase,3,FROST CAT,15.0,1.5,15.0,iptal
29,2026-07-04 17:55,2026-07-04,2026-W27,IZMIR,2,225976,S5,ganyan,2,GROUND SPEED,15.0,6.75,0.0,kaybetti
30,2026-07-04 18:25,2026-07-04,2026-W27,IZMIR,3,225966,S1,ganyan,1,PERSONA NON GRATA,15.0,1.5,0.0,kaybetti
31,2026-07-04 18:25,2026-07-04,2026-W27,IZMIR,3,225966,S2,plase,1,PERSONA NON GRATA,15.0,1.5,0.0,kaybetti
32,2026-07-04 18:25,2026-07-04,2026-W27,IZMIR,3,225966,S3,ganyan,1,PERSONA NON GRATA,15.0,1.5,0.0,kaybetti
33,2026-07-04 18:25,2026-07-04,2026-W27,IZMIR,3,225966,S4,plase,1,PERSONA NON GRATA,15.0,1.5,0.0,kaybetti
34,2026-07-04 18:25,2026-07-04,2026-W27,IZMIR,3,225966,S5,ganyan,3,LA PUERTA,15.0,7.5,69.75,kazandi
35,2026-07-04 18:56,2026-07-04,2026-W27,IZMIR,4,225974,S1,ganyan,4,OCAKOĞLUŞAH,15.0,2.4,0.0,kaybetti
36,2026-07-04 18:56,2026-07-04,2026-W27,IZMIR,4,225974,S2,plase,4,OCAKOĞLUŞAH,15.0,2.4,18.75,kazandi
37,2026-07-04 18:56,2026-07-04,2026-W27,IZMIR,4,225974,S3,ganyan,4,OCAKOĞLUŞAH,15.0,2.4,0.0,kaybetti
38,2026-07-04 18:56,2026-07-04,2026-W27,IZMIR,4,225974,S4,plase,4,OCAKOĞLUŞAH,15.0,2.4,18.75,kazandi
39,2026-07-04 18:56,2026-07-04,2026-W27,IZMIR,4,225974,S5,ganyan,8,SMYRNA POWER,15.0,14.75,0.0,kaybetti
40,2026-07-05 20:55,2026-07-05,2026-W27,IZMIR,7,225992,S1,ganyan,1,JANN POLL,15.0,2.3,32.25,kazandi
41,2026-07-05 20:55,2026-07-05,2026-W27,IZMIR,7,225992,S3,ganyan,2,ROSİLDA,15.0,2.25,0.0,kaybetti
42,2026-07-05 20:55,2026-07-05,2026-W27,IZMIR,7,225992,S5,ganyan,4,SİSU,15.0,3.65,0.0,kaybetti
43,2026-07-05 21:25,2026-07-05,2026-W27,IZMIR,8,225993,S1,ganyan,11,LOVE WAY,15.0,2.45,0.0,kaybetti
44,2026-07-05 21:25,2026-07-05,2026-W27,IZMIR,8,225993,S2,plase,11,LOVE WAY,15.0,2.45,0.0,kaybetti
45,2026-07-05 21:25,2026-07-05,2026-W27,IZMIR,8,225993,S3,ganyan,11,LOVE WAY,15.0,2.45,0.0,kaybetti
46,2026-07-05 21:25,2026-07-05,2026-W27,IZMIR,8,225993,S4,plase,11,LOVE WAY,15.0,2.45,0.0,kaybetti
47,2026-07-05 21:25,2026-07-05,2026-W27,IZMIR,8,225993,S5,ganyan,7,FLASH BOY,15.0,11.15,0.0,kaybetti
48,2026-07-07 13:55,2026-07-07,2026-W28,ANKARA,1,226029,S1,ganyan,2,GOLDMAN,15.0,2.2,24.75,kazandi
49,2026-07-07 13:55,2026-07-07,2026-W28,ANKARA,1,226029,S2,plase,2,GOLDMAN,15.0,2.2,15.0,iptal
50,2026-07-07 13:55,2026-07-07,2026-W28,ANKARA,1,226029,S3,ganyan,2,GOLDMAN,15.0,2.2,24.75,kazandi
51,2026-07-07 13:55,2026-07-07,2026-W28,ANKARA,1,226029,S4,plase,2,GOLDMAN,15.0,2.2,15.0,iptal
52,2026-07-07 13:55,2026-07-07,2026-W28,ANKARA,1,226029,S5,ganyan,3,NEJDET BAŞKAN,15.0,7.65,0.0,kaybetti
53,2026-07-07 14:25,2026-07-07,2026-W28,ANKARA,2,226031,S1,ganyan,3,BULL MAN,15.0,1.9,40.5,kazandi
54,2026-07-07 14:25,2026-07-07,2026-W28,ANKARA,2,226031,S3,ganyan,3,BULL MAN,15.0,1.9,40.5,kazandi
55,2026-07-07 14:25,2026-07-07,2026-W28,ANKARA,2,226031,S5,ganyan,4,THOMAS SHELBY,15.0,4.25,0.0,kaybetti
56,2026-07-07 14:56,2026-07-07,2026-W28,ANKARA,3,226028,S1,ganyan,1,RATTLESNAKE,15.0,1.65,0.0,kaybetti
57,2026-07-07 14:56,2026-07-07,2026-W28,ANKARA,3,226028,S3,ganyan,1,RATTLESNAKE,15.0,1.65,0.0,kaybetti
58,2026-07-07 16:55,2026-07-07,2026-W28,ANKARA,7,226024,S1,ganyan,6,KARLOVASİ,15.0,3.05,0.0,kaybetti
59,2026-07-07 16:55,2026-07-07,2026-W28,ANKARA,7,226024,S2,plase,6,KARLOVASİ,15.0,3.05,0.0,kaybetti
60,2026-07-07 16:55,2026-07-07,2026-W28,ANKARA,7,226024,S3,ganyan,6,KARLOVASİ,15.0,3.05,0.0,kaybetti
61,2026-07-07 16:55,2026-07-07,2026-W28,ANKARA,7,226024,S4,plase,6,KARLOVASİ,15.0,3.05,0.0,kaybetti
62,2026-07-07 17:25,2026-07-07,2026-W28,ANKARA,8,226030,S1,ganyan,4,GENGAR,15.0,1.75,0.0,kaybetti
63,2026-07-07 17:25,2026-07-07,2026-W28,ANKARA,8,226030,S3,ganyan,4,GENGAR,15.0,1.75,0.0,kaybetti
64,2026-07-07 17:25,2026-07-07,2026-W28,ANKARA,8,226030,S5,ganyan,1,ESTIMATE,15.0,5.3,0.0,kaybetti
65,2026-07-07 17:40,2026-07-07,2026-W28,KOCAELI,2,226037,S1,ganyan,7,AL SAROUT,15.0,2.5,0.0,kaybetti
66,2026-07-07 17:40,2026-07-07,2026-W28,KOCAELI,2,226037,S2,plase,7,AL SAROUT,15.0,2.5,0.0,kaybetti
67,2026-07-07 17:40,2026-07-07,2026-W28,KOCAELI,2,226037,S3,ganyan,7,AL SAROUT,15.0,2.5,0.0,kaybetti
68,2026-07-07 17:40,2026-07-07,2026-W28,KOCAELI,2,226037,S4,plase,7,AL SAROUT,15.0,2.5,0.0,kaybetti
69,2026-07-07 17:40,2026-07-07,2026-W28,KOCAELI,2,226037,S5,ganyan,6,SHAWSHANK,15.0,8.75,0.0,kaybetti
70,2026-07-07 17:55,2026-07-07,2026-W28,ANKARA,9,226023,S1,ganyan,2,PEVRUL,15.0,1.45,19.5,kazandi
71,2026-07-07 17:55,2026-07-07,2026-W28,ANKARA,9,226023,S2,plase,2,PEVRUL,15.0,1.45,15.75,kazandi
72,2026-07-07 17:55,2026-07-07,2026-W28,ANKARA,9,226023,S3,ganyan,2,PEVRUL,15.0,1.45,19.5,kazandi
73,2026-07-07 17:55,2026-07-07,2026-W28,ANKARA,9,226023,S4,plase,2,PEVRUL,15.0,1.45,15.75,kazandi
74,2026-07-07 18:26,2026-07-07,2026-W28,KOCAELI,3,226032,S1,ganyan,4,VICTORY XECE,15.0,1.3,0.0,kaybetti
75,2026-07-07 18:26,2026-07-07,2026-W28,KOCAELI,3,226032,S3,ganyan,4,VICTORY XECE,15.0,1.3,0.0,kaybetti
76,2026-07-07 18:26,2026-07-07,2026-W28,KOCAELI,3,226032,S5,ganyan,3,BİR RÜZGAR,15.0,7.25,0.0,kaybetti
77,2026-07-07 19:25,2026-07-07,2026-W28,KOCAELI,5,226036,S1,ganyan,6,ÇEPNİ,15.0,2.05,0.0,kaybetti
78,2026-07-07 19:25,2026-07-07,2026-W28,KOCAELI,5,226036,S2,plase,6,ÇEPNİ,15.0,2.05,0.0,kaybetti
79,2026-07-07 19:25,2026-07-07,2026-W28,KOCAELI,5,226036,S3,ganyan,6,ÇEPNİ,15.0,2.05,0.0,kaybetti
80,2026-07-07 19:25,2026-07-07,2026-W28,KOCAELI,5,226036,S4,plase,6,ÇEPNİ,15.0,2.05,0.0,kaybetti
81,2026-07-07 19:55,2026-07-07,2026-W28,KOCAELI,6,226038,S1,ganyan,2,FIRE AT WILL,15.0,1.8,0.0,kaybetti
82,2026-07-07 19:55,2026-07-07,2026-W28,KOCAELI,6,226038,S2,plase,2,FIRE AT WILL,15.0,1.8,15.0,iptal
83,2026-07-07 19:55,2026-07-07,2026-W28,KOCAELI,6,226038,S3,ganyan,2,FIRE AT WILL,15.0,1.8,0.0,kaybetti
84,2026-07-07 19:55,2026-07-07,2026-W28,KOCAELI,6,226038,S4,plase,2,FIRE AT WILL,15.0,1.8,15.0,iptal
85,2026-07-08 13:55,2026-07-08,2026-W28,ISTANBUL,1,226044,S1,ganyan,6,UNREAL ENGINE,15.0,2.25,0.0,kaybetti
86,2026-07-08 13:55,2026-07-08,2026-W28,ISTANBUL,1,226044,S2,plase,6,UNREAL ENGINE,15.0,2.25,15.0,iptal
87,2026-07-08 13:55,2026-07-08,2026-W28,ISTANBUL,1,226044,S3,ganyan,6,UNREAL ENGINE,15.0,2.25,0.0,kaybetti
88,2026-07-08 13:55,2026-07-08,2026-W28,ISTANBUL,1,226044,S4,plase,6,UNREAL ENGINE,15.0,2.25,15.0,iptal
89,2026-07-08 13:55,2026-07-08,2026-W28,ISTANBUL,1,226044,S5,ganyan,1,STASERA,15.0,12.05,0.0,kaybetti
90,2026-07-08 14:25,2026-07-08,2026-W28,ISTANBUL,2,226043,S1,ganyan,1,BOLD LION,15.0,2.55,0.0,kaybetti
91,2026-07-08 14:25,2026-07-08,2026-W28,ISTANBUL,2,226043,S2,plase,1,BOLD LION,15.0,2.55,21.75,kazandi
92,2026-07-08 14:25,2026-07-08,2026-W28,ISTANBUL,2,226043,S3,ganyan,1,BOLD LION,15.0,2.55,0.0,kaybetti
93,2026-07-08 14:25,2026-07-08,2026-W28,ISTANBUL,2,226043,S4,plase,1,BOLD LION,15.0,2.55,21.75,kazandi
94,2026-07-08 17:26,2026-07-08,2026-W28,ISTANBUL,8,226041,S1,ganyan,4,SANDOKAN,15.0,2.65,34.5,kazandi
95,2026-07-08 17:26,2026-07-08,2026-W28,ISTANBUL,8,226041,S2,plase,4,SANDOKAN,15.0,2.65,15.75,kazandi
96,2026-07-08 17:26,2026-07-08,2026-W28,ISTANBUL,8,226041,S3,ganyan,4,SANDOKAN,15.0,2.65,34.5,kazandi
97,2026-07-08 17:26,2026-07-08,2026-W28,ISTANBUL,8,226041,S4,plase,4,SANDOKAN,15.0,2.65,15.75,kazandi
98,2026-07-08 17:26,2026-07-08,2026-W28,ISTANBUL,8,226041,S5,ganyan,3,KRAL ALİÇO,15.0,9.25,0.0,kaybetti
99,2026-07-08 17:55,2026-07-08,2026-W28,ISTANBUL,9,226042,S1,ganyan,6,INCOME,15.0,1.75,21.75,kazandi
100,2026-07-08 17:55,2026-07-08,2026-W28,ISTANBUL,9,226042,S2,plase,6,INCOME,15.0,1.75,18.75,kazandi
101,2026-07-08 17:55,2026-07-08,2026-W28,ISTANBUL,9,226042,S3,ganyan,6,INCOME,15.0,1.75,21.75,kazandi
102,2026-07-08 17:55,2026-07-08,2026-W28,ISTANBUL,9,226042,S4,plase,6,INCOME,15.0,1.75,18.75,kazandi
103,2026-07-08 17:55,2026-07-08,2026-W28,ISTANBUL,9,226042,S5,ganyan,8,RECUERDAME,15.0,5.0,0.0,kaybetti
104,2026-07-09 14:25,2026-07-09,2026-W28,ANKARA,1,226060,S1,ganyan,2,MAFDET,15.0,1.65,22.5,kazandi
105,2026-07-09 14:25,2026-07-09,2026-W28,ANKARA,1,226060,S2,plase,2,MAFDET,15.0,1.65,15.0,iptal
106,2026-07-09 14:25,2026-07-09,2026-W28,ANKARA,1,226060,S3,ganyan,2,MAFDET,15.0,1.65,22.5,kazandi
107,2026-07-09 14:25,2026-07-09,2026-W28,ANKARA,1,226060,S4,plase,2,MAFDET,15.0,1.65,15.0,iptal
108,2026-07-09 14:25,2026-07-09,2026-W28,ANKARA,1,226060,S5,ganyan,5,KARDAHA,15.0,17.5,0.0,kaybetti
109,2026-07-09 14:55,2026-07-09,2026-W28,ANKARA,2,226059,S1,ganyan,2,EN PASSANT,15.0,2.95,32.25,kazandi
110,2026-07-09 14:55,2026-07-09,2026-W28,ANKARA,2,226059,S2,plase,2,EN PASSANT,15.0,2.95,15.0,iptal
111,2026-07-09 14:55,2026-07-09,2026-W28,ANKARA,2,226059,S3,ganyan,2,EN PASSANT,15.0,2.95,32.25,kazandi
112,2026-07-09 14:55,2026-07-09,2026-W28,ANKARA,2,226059,S4,plase,2,EN PASSANT,15.0,2.95,15.0,iptal
113,2026-07-09 14:55,2026-07-09,2026-W28,ANKARA,2,226059,S5,ganyan,7,LA PERLE RARE,15.0,11.45,0.0,kaybetti
114,2026-07-09 16:25,2026-07-09,2026-W28,ANKARA,5,226064,S1,ganyan,1,POWER OF HAKEEM,15.0,1.6,22.5,kazandi
115,2026-07-09 16:25,2026-07-09,2026-W28,ANKARA,5,226064,S2,plase,1,POWER OF HAKEEM,15.0,1.6,15.0,iptal
116,2026-07-09 16:25,2026-07-09,2026-W28,ANKARA,5,226064,S3,ganyan,1,POWER OF HAKEEM,15.0,1.6,22.5,kazandi
117,2026-07-09 16:25,2026-07-09,2026-W28,ANKARA,5,226064,S4,plase,1,POWER OF HAKEEM,15.0,1.6,15.0,iptal
118,2026-07-09 16:25,2026-07-09,2026-W28,ANKARA,5,226064,S5,ganyan,3,CAZATOR DE OSOS,15.0,13.2,0.0,kaybetti
119,2026-07-09 17:25,2026-07-09,2026-W28,ANKARA,7,226062,S1,ganyan,3,SMART CHILDREN,15.0,2.75,0.0,kaybetti
120,2026-07-09 17:25,2026-07-09,2026-W28,ANKARA,7,226062,S3,ganyan,3,SMART CHILDREN,15.0,2.75,0.0,kaybetti
121,2026-07-09 18:26,2026-07-09,2026-W28,KOCAELI,3,226067,S1,ganyan,3,RUZYM,15.0,1.55,20.25,kazandi
122,2026-07-09 18:26,2026-07-09,2026-W28,KOCAELI,3,226067,S2,plase,3,RUZYM,15.0,1.55,15.0,iptal
123,2026-07-09 18:26,2026-07-09,2026-W28,KOCAELI,3,226067,S3,ganyan,3,RUZYM,15.0,1.55,20.25,kazandi
124,2026-07-09 18:26,2026-07-09,2026-W28,KOCAELI,3,226067,S4,plase,3,RUZYM,15.0,1.55,15.0,iptal
125,2026-07-09 19:25,2026-07-09,2026-W28,KOCAELI,5,226057,S1,ganyan,5,TIME CALL,15.0,1.95,24.0,kazandi
126,2026-07-09 19:25,2026-07-09,2026-W28,KOCAELI,5,226057,S2,plase,5,TIME CALL,15.0,1.95,20.25,kazandi
127,2026-07-09 19:25,2026-07-09,2026-W28,KOCAELI,5,226057,S3,ganyan,5,TIME CALL,15.0,1.95,24.0,kazandi
128,2026-07-09 19:25,2026-07-09,2026-W28,KOCAELI,5,226057,S4,plase,5,TIME CALL,15.0,1.95,20.25,kazandi
129,2026-07-09 19:25,2026-07-09,2026-W28,KOCAELI,5,226057,S5,ganyan,7,MY DREAM SERAP,15.0,10.4,0.0,kaybetti
130,2026-07-09 19:55,2026-07-09,2026-W28,KOCAELI,6,226065,S1,ganyan,8,TENACIOUS KHAN,15.0,2.45,0.0,kaybetti
131,2026-07-09 19:55,2026-07-09,2026-W28,KOCAELI,6,226065,S2,plase,8,TENACIOUS KHAN,15.0,2.45,24.0,kazandi
132,2026-07-09 19:55,2026-07-09,2026-W28,KOCAELI,6,226065,S3,ganyan,8,TENACIOUS KHAN,15.0,2.45,0.0,kaybetti
133,2026-07-09 19:55,2026-07-09,2026-W28,KOCAELI,6,226065,S4,plase,8,TENACIOUS KHAN,15.0,2.45,24.0,kazandi
134,2026-07-09 19:55,2026-07-09,2026-W28,KOCAELI,6,226065,S5,ganyan,7,SECRET FLIGHT,15.0,9.3,0.0,kaybetti
135,2026-07-10 13:25,2026-07-10,2026-W28,BURSA,1,226090,S1,ganyan,4,FEARLESS DRAGON,15.0,2.25,27.75,kazandi
136,2026-07-10 13:25,2026-07-10,2026-W28,BURSA,1,226090,S2,plase,4,FEARLESS DRAGON,15.0,2.25,15.0,iptal
