tarih,sehir,sehir_id,kosu_no,kosu_sira,kazanan_mi,at_id,at_yas,kilo,jokey_id,sahip_id,antrenor_id,derece,ganyan_orani,ganyan,bitis,kazandi,at_isim,start_no,kilo_baz,kilo_fazla,kilo_top,yas,renk,cins,zaman_sn,tarih_dt,tarih_iso,race_id,izinli,isim_norm,irk
26/10/2024,İzmir,2,6,2,0,FOUDROYANT(3) K Kulaklık takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder.,4y d a,60,N.ŞEN,FERİT SARAK,U.YOĞURTCU,2.03.27,20.85,20.85,2.0,0,FOUDROYANT,3,60.0,0.0,60.0,4,d,a,123.27,2024-10-26,2024-10-26,2024-10-26|İzmir|6,True,FOUDROYANT,
26/10/2024,İzmir,2,6,3,0,PATRICK WILDING(9) DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y d e,"56,5",E.AKTUĞ,GÜLİZAR YANIK,T.ÖZTÜRK TİMUR,2.03.95,22.3,22.3,3.0,0,PATRICK WILDING,9,56.0,0.0,56.0,3,d,e,123.95,2024-10-26,2024-10-26,2024-10-26|İzmir|6,True,PATRICK WILDING,
26/10/2024,İzmir,2,6,4,0,ZORRO(2) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,5y d a,61,M.M.BİLGİN,CÜNEYT YILDIZHAN,B.ÇELTİK,2.04.28,3.7,3.7,4.0,0,ZORRO,2,61.0,0.0,61.0,5,d,a,124.28,2024-10-26,2024-10-26,2024-10-26|İzmir|6,True,ZORRO,
26/10/2024,İzmir,2,6,5,0,TORUN YUSUF(6) DB Dilinin bağlanacağını ifade eder. SKG Ring mahalinden starta kadar kapalı gözlük ile geleceğini ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,4y d a,60,B.M.MIRIK,MEHMET ATEŞ,HAK.ASLAN,2.04.38,11.0,11.0,5.0,0,TORUN YUSUF,6,60.0,0.0,60.0,4,d,a,124.38,2024-10-26,2024-10-26,2024-10-26|İzmir|6,True,TORUN YUSUF,
26/10/2024,İzmir,2,6,6,0,FIT AS A FIDDLE(8) K Kulaklık takılacağını ifade eder.,3y d e,"56,5",C.PASO,GÜNGÖR YILDIZ,M.ÖCAL,2.04.56,6.75,6.75,6.0,0,FIT AS A FIDDLE,8,56.0,0.0,56.0,3,d,e,124.56,2024-10-26,2024-10-26,2024-10-26|İzmir|6,True,FIT AS A FIDDLE,
26/10/2024,İzmir,2,6,7,0,OĞLUM UTKUN(5) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder. ÖG Start makinasına önden giriş yapacağını ifade eder.,5y d a,60,MER.ÇELİK,BÜLENT UTKUN,SEY.GÖKÇE,2.05.63,9.5,9.5,7.0,0,OĞLUM UTKUN,5,60.0,0.0,60.0,5,d,a,125.63,2024-10-26,2024-10-26,2024-10-26|İzmir|6,True,OĞLUM UTKUN,
26/10/2024,İzmir,2,6,8,0,KARA MEHMET(4) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,8y d a,60,M.ÇİÇEK,MEHMET BİRDEN,MEH.KAYA,2.06.00,17.1,17.1,8.0,0,KARA MEHMET,4,60.0,0.0,60.0,8,d,a,126.0,2024-10-26,2024-10-26,2024-10-26|İzmir|6,True,KARA MEHMET,
26/10/2024,İzmir,2,6,9,0,JEFE DE JEFES(1) DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,4y d a,63,O.EREN,ZAFER GEZİCİ,T.DURAN,2.10.38,18.35,18.35,9.0,0,JEFE DE JEFES,1,63.0,0.0,63.0,4,d,a,130.38,2024-10-26,2024-10-26,2024-10-26|İzmir|6,True,JEFE DE JEFES,
26/10/2024,İzmir,2,7,1,1,NOTTING HILL(3) DB Dilinin bağlanacağını ifade eder.,2y d e,57,M.M.BİLGİN,G.DİLEK EMİRSOY,F.ATCI,1.12.01,1.45,1.45,1.0,1,NOTTING HILL,3,57.0,0.0,57.0,2,d,e,72.01,2024-10-26,2024-10-26,2024-10-26|İzmir|7,True,NOTTING HILL,
26/10/2024,İzmir,2,7,2,0,JOLENE(5) K Kulaklık takılacağını ifade eder.,2y d d,55,B.M.MIRIK,CENK HÜNER,M.TEZEL,1.12.05,3.9,3.9,2.0,0,JOLENE,5,55.0,0.0,55.0,2,d,d,72.05,2024-10-26,2024-10-26,2024-10-26|İzmir|7,True,JOLENE,
26/10/2024,İzmir,2,7,3,0,GOLDEN SKIN(2) DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,2y d e,57 +1.90 Fazla Kilo,MAHS.TURAN,MEHMET TURAN,MEH.KAYA,1.13.04,32.15,32.15,3.0,0,GOLDEN SKIN,2,57.0,1.9,58.9,2,d,e,73.04,2024-10-26,2024-10-26,2024-10-26|İzmir|7,True,GOLDEN SKIN,
26/10/2024,İzmir,2,7,4,0,DIAMOND OF BODRUM(4) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,2y d d,55 +1.30 Fazla Kilo,M.ÇİÇEK,ERDOĞAN DUMLUPINAR,B.ÇELTİK,1.13.10,8.15,8.15,4.0,0,DIAMOND OF BODRUM,4,55.0,1.3,56.3,2,d,d,73.1,2024-10-26,2024-10-26,2024-10-26|İzmir|7,True,DIAMOND OF BODRUM,
26/10/2024,İzmir,2,7,5,0,VENTUM(6) KG Kapalı gözlük takılacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,2y a e,55 +1.30 Fazla Kilo,H.ŞİMŞEK,BAYRAM KELEŞ,S.YANIK,1.13.82,57.45,57.45,5.0,0,VENTUM,6,55.0,1.3,56.3,2,a,e,73.82,2024-10-26,2024-10-26,2024-10-26|İzmir|7,True,VENTUM,
26/10/2024,İzmir,2,7,6,0,PRENSES EMIKA(1) KG Kapalı gözlük takılacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,2y a d,58,İ.SOYAD,ALİ BAKIR,At Sahibi FİGEN BAKIR,1.19.99,14.95,14.95,6.0,0,PRENSES EMIKA,1,58.0,0.0,58.0,2,a,d,79.99,2024-10-26,2024-10-26,2024-10-26|İzmir|7,True,PRENSES EMIKA,
26/10/2024,İzmir,2,8,1,1,PRIVATE JET(9) DB Dilinin bağlanacağını ifade eder.,2y d d,57,M.M.BİLGİN,G.DİLEK EMİRSOY,F.ATCI,1.13.54,4.15,4.15,1.0,1,PRIVATE JET,9,57.0,0.0,57.0,2,d,d,73.54,2024-10-26,2024-10-26,2024-10-26|İzmir|8,True,PRIVATE JET,
26/10/2024,İzmir,2,8,2,0,QUEEN ŞEYMA(10) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder. ÖG Start makinasına önden giriş yapacağını ifade eder.,2y a d,57,H.ŞİMŞEK,TİMUR TAKAN,H.DURMUŞ,1.13.71,21.45,21.45,2.0,0,QUEEN ŞEYMA,10,57.0,0.0,57.0,2,a,d,73.71,2024-10-26,2024-10-26,2024-10-26|İzmir|8,True,QUEEN ŞEYMA,
26/10/2024,İzmir,2,8,3,0,MIGRASYON(7) DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,2y d d,57 +0.50 Fazla Kilo,T.ALICI,EMRE BAYINDIR,SER.GÖKÇE,1.14.04,3.25,3.25,3.0,0,MIGRASYON,7,57.0,0.5,57.5,2,d,d,74.04,2024-10-26,2024-10-26,2024-10-26|İzmir|8,True,MIGRASYON,
26/10/2024,İzmir,2,8,4,0,AEGEAN SPRING(1),2y d d,57,B.M.MIRIK,YUSUF MOL,M.KURDU,1.14.13,7.3,7.3,4.0,0,AEGEAN SPRING,1,57.0,0.0,57.0,2,d,d,74.13,2024-10-26,2024-10-26,2024-10-26|İzmir|8,True,AEGEAN SPRING,Ingiliz
26/10/2024,İzmir,2,8,5,0,DESWARALS(4) K Kulaklık takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder.,2y d d,57 +0.30 Fazla Kilo,T.YILDIZ,GÜNEŞ ÖZÜNÜSEVEN,C.YILDIRIM,1.14.40,5.9,5.9,5.0,0,DESWARALS,4,57.0,0.3,57.3,2,d,d,74.4,2024-10-26,2024-10-26,2024-10-26|İzmir|8,True,DESWARALS,
26/10/2024,İzmir,2,8,6,0,GRAY GODDESS(5) K Kulaklık takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder.,2y k d,57,M.ÇİÇEK,MURAT AYDIN,S.S.GÖRGÜ,1.15.75,6.35,6.35,6.0,0,GRAY GODDESS,5,57.0,0.0,57.0,2,k,d,75.75,2024-10-26,2024-10-26,2024-10-26|İzmir|8,True,GRAY GODDESS,
26/10/2024,İzmir,2,8,7,0,NO SURPRISE(8) DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,2y d d,53 +1.50 Fazla Kilo,E.KADİRLER AP Apranti,K.FIRAT DANIŞOĞLU,A.A.ZÜMBÜLLER,1.15.82,29.1,29.1,7.0,0,NO SURPRISE,8,53.0,1.5,54.5,2,d,d,75.82,2024-10-26,2024-10-26,2024-10-26|İzmir|8,True,NO SURPRISE,
26/10/2024,İzmir,2,8,8,0,CRISPY GIRL(3) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,2y k d,53,S.AKŞIN AP Apranti,AZRA ARSLAN,M.TEZEL,1.15.89,34.45,34.45,8.0,0,CRISPY GIRL,3,53.0,0.0,53.0,2,k,d,75.89,2024-10-26,2024-10-26,2024-10-26|İzmir|8,True,CRISPY GIRL,
26/10/2024,İzmir,2,8,9,0,BELİS LERA(2) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,2y d d,54 +1.10 Fazla Kilo,MUH.OK AP Apranti,HÜSEYİN BURAN,İ.SAYIS,1.16.55,74.9,74.9,9.0,0,BELİS LERA,2,54.0,1.1,55.1,2,d,d,76.55,2024-10-26,2024-10-26,2024-10-26|İzmir|8,True,BELİS LERA,
26/10/2024,İzmir,2,8,10,0,HERMINATOR(6) KG Kapalı gözlük takılacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,2y d d,57 +0.40 Fazla Kilo,K.TOKAÇOĞLU,H.TARIK DİKENCİK,M.ÖZGÜL,1.18.19,21.9,21.9,10.0,0,HERMINATOR,6,57.0,0.4,57.4,2,d,d,78.19,2024-10-26,2024-10-26,2024-10-26|İzmir|8,True,HERMINATOR,
26/10/2024,İzmir,2,9,1,1,REMZİYENİN OĞLU(19) SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y d e,54 +1.10 Fazla Kilo,MUH.OK AP Apranti,REYHAN ŞEKER,C.YILDIRIM,1.27.66,24.45,24.45,1.0,1,REMZİYENİN OĞLU,19,54.0,1.1,55.1,3,d,e,87.66,2024-10-26,2024-10-26,2024-10-26|İzmir|9,True,REMZİYENİN OĞLU,
26/10/2024,İzmir,2,9,2,0,THUNDER BIRD(16) DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y a e,58,B.M.MIRIK,ÖZGÜR ÇİÇEK,H.DURMUŞ,1.28.04,3.5,3.5,2.0,0,THUNDER BIRD,16,58.0,0.0,58.0,3,a,e,88.04,2024-10-26,2024-10-26,2024-10-26|İzmir|9,True,THUNDER BIRD,
26/10/2024,İzmir,2,9,3,0,ABİDE MİNE(8) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y a d,53 +2.00 Fazla Kilo,SER.YILDIZ AP Apranti,ŞAHİN SEKİN,D.ALCEYLAN,1.28.30,16.55,16.55,3.0,0,ABİDE MİNE,8,53.0,2.0,55.0,3,a,d,88.3,2024-10-26,2024-10-26,2024-10-26|İzmir|9,True,ABİDE MİNE,Ingiliz
